## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8333e+00   1.0395e+00   1.7343e-04  -9.2597e-05   2.2623e-04   6.4250e+05   6.4250e+05
  3.5313e+00   3.5690e+00   1.2704e+00   1.2263e-04   6.9887e-05   1.8060e-04   1.0082e+06   1.0082e+06
  4.4457e+00   4.4932e+00   1.5007e+00  -1.0023e-04  -8.9685e-05   1.4393e-04   1.5874e+06   1.5874e+06
  5.5968e+00   5.6562e+00   1.7309e+00  -1.2733e-04   5.6112e-05   1.1468e-04   2.5004e+06   2.5004e+06
  7.0460e+00   7.1207e+00   1.9611e+00   1.7351e-04   1.4417e-04   9.1337e-05   3.9416e+06   3.9416e+06
  8.8703e+00   8.9655e+00   2.1915e+00  -1.3617e-06   9.6633e-05   7.2700e-05   6.2216e+06   6.2216e+06
  1.1167e+01   1.1287e+01   2.4217e+00  -4.8047e-05  -1.4866e-05   5.7820e-05   9.8357e+06   9.8357e+06
  1.4059e+01   1.4210e+01   2.6520e+00   4.8289e-05  -6.5605e-05   4.6044e-05   1.5510e+07   1.5510e+07
  1.7699e+01   1.7890e+01   2.8823e+00  -5.0037e-05  -4.4043e-05   3.6665e-05   2.4461e+07   2.4461e+07
  2.2281e+01   2.2520e+01   3.1125e+00   5.7197e-05  -7.8156e-05   2.9202e-05   3.8561e+07   3.8561e+07
  2.8050e+01   2.8353e+01   3.3427e+00   3.6824e-05  -1.0665e-05   2.3279e-05   6.0681e+07   6.0681e+07
  3.5313e+01   3.5691e+01   3.5729e+00  -2.5319e-05  -5.6305e-06   1.8567e-05   9.5386e+07   9.5386e+07
  4.4457e+01   4.4929e+01   3.8031e+00  -3.3065e-05  -5.1607e-05   1.4850e-05   1.4911e+08   1.4911e+08
  5.5968e+01   5.6563e+01   4.0333e+00  -7.6180e-05  -4.1675e-05   1.1881e-05   2.3293e+08   2.3293e+08
  7.0460e+01   7.1196e+01   4.2634e+00  -1.7192e-05  -5.4117e-05   9.5386e-06   3.6141e+08   3.6141e+08
  8.8703e+01   8.9621e+01   4.4936e+00  -7.5686e-05  -1.0364e-05   7.6780e-06   5.5779e+08   5.5779e+08
  1.1167e+02   1.1282e+02   4.7238e+00  -1.5559e-04   2.3745e-05   6.2026e-06   8.5472e+08   8.5472e+08
  1.4059e+02   1.4193e+02   4.9533e+00  -1.9942e-04   1.0495e-04   5.0624e-06   1.2831e+09   1.2831e+09
  1.7699e+02   1.7850e+02   5.1826e+00  -1.3362e-04   1.5888e-04   4.2308e-06   1.8371e+09   1.8371e+09
  2.2281e+02   2.2437e+02   5.4113e+00  -1.4467e-04   2.0589e-04   3.6579e-06   2.4575e+09   2.4575e+09
