## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8295e+00   1.0382e+00  -1.7071e-04   6.2441e-04   1.7705e-03   1.0362e+04   1.0362e+04
  3.5313e+00   3.5641e+00   1.2691e+00  -5.5165e-05   1.7552e-03   1.4399e-03   1.5668e+04   1.5668e+04
  4.4457e+00   4.4878e+00   1.4995e+00  -4.0577e-04   1.0543e-03   1.1924e-03   2.2845e+04   2.2845e+04
  5.5968e+00   5.6514e+00   1.7300e+00   1.2683e-03  -4.8316e-04   9.8056e-04   3.3784e+04   3.3784e+04
  7.0460e+00   7.1178e+00   1.9607e+00  -8.5924e-05  -2.8687e-04   7.9292e-04   5.1665e+04   5.1665e+04
  8.8703e+00   8.9703e+00   2.1920e+00  -5.1769e-04  -5.1071e-04   6.2717e-04   8.2583e+04   8.2583e+04
  1.1167e+01   1.1275e+01   2.4206e+00   3.5865e-04  -1.2285e-03   5.0336e-04   1.2820e+05   1.2820e+05
  1.4059e+01   1.4181e+01   2.6499e+00   4.1840e-04  -9.3214e-05   4.2106e-04   1.8322e+05   1.8322e+05
  1.7699e+01   1.7889e+01   2.8823e+00  -2.0101e-04   7.6987e-04   3.4649e-04   2.7056e+05   2.7056e+05
  2.2281e+01   2.2430e+01   3.1084e+00  -6.2251e-05   3.1925e-04   2.8985e-04   3.8664e+05   3.8664e+05
  2.8050e+01   2.8226e+01   3.3383e+00  -1.1624e-04   6.4210e-04   2.5894e-04   4.8446e+05   4.8446e+05
  3.5313e+01   3.5486e+01   3.5671e+00  -7.5686e-04   1.1125e-03   2.4155e-04   5.5674e+05   5.5674e+05
  4.4457e+01   4.4625e+01   3.7963e+00  -9.2819e-04   6.7902e-07   2.2415e-04   6.4654e+05   6.4654e+05
  5.5968e+01   5.6287e+01   4.0284e+00  -1.4440e-04  -4.7832e-04   2.0740e-04   7.5515e+05   7.5515e+05
  7.0460e+01   7.1259e+01   4.2643e+00  -7.6282e-04  -4.2638e-06   1.6890e-04   1.1386e+06   1.1386e+06
  8.8703e+01   8.9733e+01   4.4949e+00  -2.1807e-03   9.1362e-04   1.2949e-04   1.9371e+06   1.9371e+06
  1.1167e+02   1.1289e+02   4.7244e+00   4.0947e-04  -1.3301e-03   1.0068e-04   3.2047e+06   3.2047e+06
  1.4059e+02   1.4220e+02   4.9551e+00   7.3791e-04   2.5021e-04   8.1462e-05   4.8949e+06   4.8949e+06
  1.7699e+02   1.7769e+02   5.1780e+00  -5.7127e-04   7.0298e-04   6.6460e-05   7.3544e+06   7.3544e+06
  2.2281e+02   2.2466e+02   5.4124e+00  -1.3196e-03  -2.0346e-03   6.6564e-05   7.3312e+06   7.3312e+06
