## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8327e+00   1.0393e+00  -2.9731e-04  -5.1108e-04   2.4862e-04   5.2852e+05   5.2852e+05
  3.5313e+00   3.5693e+00   1.2705e+00  -2.5928e-04   2.9068e-04   1.9901e-04   8.2488e+05   8.2488e+05
  4.4457e+00   4.4926e+00   1.5006e+00  -2.3367e-05  -2.1634e-04   1.5890e-04   1.2939e+06   1.2939e+06
  5.5968e+00   5.6566e+00   1.7309e+00  -2.7484e-04   6.7866e-05   1.2672e-04   2.0343e+06   2.0343e+06
  7.0460e+00   7.1209e+00   1.9611e+00  -1.7081e-04  -1.9549e-05   1.0111e-04   3.1957e+06   3.1957e+06
  8.8703e+00   8.9670e+00   2.1916e+00   6.8421e-06  -1.0266e-04   8.0511e-05   5.0399e+06   5.0399e+06
  1.1167e+01   1.1286e+01   2.4216e+00   9.3176e-05   2.5405e-05   6.3934e-05   7.9923e+06   7.9923e+06
  1.4059e+01   1.4207e+01   2.6518e+00   7.6249e-05  -1.4908e-05   5.1114e-05   1.2504e+07   1.2504e+07
  1.7699e+01   1.7889e+01   2.8822e+00  -3.1113e-05  -9.6851e-05   4.0869e-05   1.9559e+07   1.9559e+07
  2.2281e+01   2.2515e+01   3.1122e+00   2.0476e-05   3.0762e-05   3.2610e-05   3.0720e+07   3.0720e+07
  2.8050e+01   2.8353e+01   3.3428e+00   6.9343e-06  -6.9271e-05   2.6107e-05   4.7930e+07   4.7930e+07
  3.5313e+01   3.5689e+01   3.5729e+00   4.5902e-05  -4.0679e-05   2.0846e-05   7.5174e+07   7.5174e+07
  4.4457e+01   4.4928e+01   3.8031e+00   5.9938e-05   5.7981e-05   1.6673e-05   1.1752e+08   1.1752e+08
  5.5968e+01   5.6556e+01   4.0332e+00   7.3777e-05   1.8808e-05   1.3366e-05   1.8286e+08   1.8286e+08
  7.0460e+01   7.1199e+01   4.2635e+00   2.7226e-05  -6.3079e-05   1.0745e-05   2.8297e+08   2.8297e+08
  8.8703e+01   8.9640e+01   4.4938e+00  -2.7034e-05  -5.0569e-05   8.6227e-06   4.3939e+08   4.3939e+08
  1.1167e+02   1.1286e+02   4.7241e+00   1.1310e-05   4.8152e-05   6.9125e-06   6.8369e+08   6.8369e+08
  1.4059e+02   1.4210e+02   4.9545e+00   1.1899e-04   1.5477e-04   5.5184e-06   1.0728e+09   1.0728e+09
  1.7699e+02   1.7884e+02   5.1844e+00   3.1227e-04   1.4052e-04   4.4289e-06   1.6655e+09   1.6655e+09
  2.2281e+02   2.2473e+02   5.4129e+00   4.3453e-04   1.5360e-04   3.6345e-06   2.4731e+09   2.4731e+09
