## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8351e+00   1.0402e+00  -1.5469e-03  -2.6748e-04   2.8085e-03   4.0504e+03   2.5934e+04
  3.5313e+00   3.5635e+00   1.2689e+00   1.4113e-03  -2.5890e-03   2.3272e-03   5.8992e+03   3.7905e+04
  4.4457e+00   4.4892e+00   1.4998e+00   8.8208e-04   3.8044e-04   1.8979e-03   8.8700e+03   5.6925e+04
  5.5968e+00   5.6496e+00   1.7297e+00   1.2708e-03  -3.6473e-04   1.5559e-03   1.3197e+04   8.4482e+04
  7.0460e+00   7.1096e+00   1.9595e+00   2.4967e-04   5.3762e-04   1.2990e-03   1.8933e+04   1.2367e+05
  8.8703e+00   8.9741e+00   2.1924e+00  -5.6921e-04   1.6060e-03   1.0466e-03   2.9166e+04   1.9199e+05
  1.1167e+01   1.1279e+01   2.4210e+00   7.1328e-04   1.0691e-03   8.2745e-04   4.6662e+04   3.0888e+05
  1.4059e+01   1.4182e+01   2.6500e+00  -9.0174e-04   4.8895e-04   6.9266e-04   6.6589e+04   4.3896e+05
  1.7699e+01   1.7902e+01   2.8830e+00  -1.0629e-03  -2.5178e-04   5.6696e-04   9.9391e+04   6.5524e+05
  2.2281e+01   2.2476e+01   3.1105e+00  -4.5974e-04  -1.6189e-04   4.5492e-04   1.5437e+05   1.0236e+06
  2.8050e+01   2.8314e+01   3.3414e+00   8.5348e-04  -2.7883e-04   3.7953e-04   2.2180e+05   1.4784e+06
  3.5313e+01   3.5570e+01   3.5695e+00   3.4169e-04   5.0858e-04   3.2349e-04   3.0529e+05   2.0188e+06
  4.4457e+01   4.4776e+01   3.7996e+00  -1.1051e-04   5.1349e-04   2.8462e-04   3.9440e+05   2.6555e+06
  5.5968e+01   5.6426e+01   4.0309e+00   9.6598e-05   4.3714e-04   2.4220e-04   5.4464e+05   3.6238e+06
  7.0460e+01   7.0920e+01   4.2595e+00   3.6664e-04   7.4706e-04   2.1107e-04   7.1714e+05   4.6917e+06
  8.8703e+01   8.9001e+01   4.4866e+00   3.5801e-04  -4.0256e-04   1.9922e-04   8.0501e+05   5.3370e+06
  1.1167e+02   1.1183e+02   4.7149e+00  -1.4960e-04   3.2619e-04   2.0229e-04   7.8069e+05   5.1555e+06
  1.4059e+02   1.4111e+02   4.9474e+00  -3.5358e-04   7.4089e-05   2.0300e-04   7.7531e+05   5.0527e+06
  1.7699e+02   1.7951e+02   5.1881e+00   9.5548e-04  -4.9899e-05   1.6604e-04   1.1588e+06   7.4150e+06
  2.2281e+02   2.2489e+02   5.4135e+00   3.1451e-04  -8.1199e-04   1.2720e-04   1.9744e+06   1.2426e+07
