## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8085e+00   1.0308e+00  -4.6245e-03  -2.3119e-03   1.3797e-02   1.7333e+02   1.0180e+03
  3.5313e+00   3.5645e+00   1.2693e+00   1.9724e-03  -2.7224e-03   1.1795e-02   2.3715e+02   1.5640e+03
  4.4457e+00   4.4989e+00   1.5019e+00  -9.2457e-03   5.0609e-03   9.4582e-03   3.6881e+02   2.5300e+03
  5.5968e+00   5.6362e+00   1.7273e+00  -5.3848e-03   4.9691e-03   8.0344e-03   5.1110e+02   3.9940e+03
  7.0460e+00   7.1207e+00   1.9610e+00   5.4716e-03   5.1735e-03   6.7122e-03   7.3230e+02   5.7600e+03
  8.8703e+00   8.9940e+00   2.1946e+00  -2.0954e-03  -1.8697e-03   5.1961e-03   1.2220e+03   9.2670e+03
  1.1167e+01   1.1282e+01   2.4214e+00   3.4507e-04   1.5633e-03   3.9927e-03   2.0696e+03   1.5366e+04
  1.4059e+01   1.4193e+01   2.6508e+00   2.1892e-03  -1.9543e-03   3.4997e-03   2.6937e+03   2.0507e+04
  1.7699e+01   1.7877e+01   2.8815e+00  -2.2177e-04   2.0012e-03   2.8153e-03   4.1625e+03   3.1559e+04
  2.2281e+01   2.2527e+01   3.1128e+00   3.1612e-04   2.8039e-04   2.1078e-03   7.4260e+03   5.2800e+04
  2.8050e+01   2.8410e+01   3.3448e+00  -2.1055e-03  -1.9206e-03   1.7013e-03   1.1399e+04   8.2870e+04
  3.5313e+01   3.5569e+01   3.5694e+00   4.5509e-04  -1.7853e-03   1.4425e-03   1.5855e+04   1.1942e+05
  4.4457e+01   4.4879e+01   3.8020e+00  -3.7903e-04  -2.2028e-03   1.1320e-03   2.5747e+04   1.8604e+05
  5.5968e+01   5.6709e+01   4.0360e+00  -3.1065e-04  -1.1533e-03   8.7421e-04   4.3170e+04   2.9919e+05
  7.0460e+01   7.1144e+01   4.2627e+00   7.0351e-04   1.5072e-03   7.0279e-04   6.6798e+04   4.5537e+05
  8.8703e+01   8.9278e+01   4.4898e+00  -5.9692e-05   1.0612e-03   5.7332e-04   1.0037e+05   6.5189e+05
  1.1167e+02   1.1224e+02   4.7186e+00  -1.8686e-04   5.5551e-04   5.1704e-04   1.2341e+05   7.7856e+05
  1.4059e+02   1.4073e+02   4.9447e+00   5.5565e-04  -1.7499e-03   5.0062e-04   1.3164e+05   8.7352e+05
  1.7699e+02   1.7930e+02   5.1870e+00  -1.2816e-03  -4.5530e-04   4.3242e-04   1.7644e+05   1.1954e+06
  2.2281e+02   2.2595e+02   5.4182e+00   9.2053e-04  -6.7721e-04   3.4464e-04   2.7776e+05   1.9549e+06
