## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8333e+00   1.0395e+00  -2.9092e-04  -1.5334e-03   1.2116e-03   2.2414e+04   1.2590e+05
  3.5313e+00   3.5669e+00   1.2698e+00   5.0082e-04  -4.2860e-04   9.8666e-04   3.3797e+04   1.9296e+05
  4.4457e+00   4.4917e+00   1.5004e+00  -4.3129e-05   2.4093e-04   7.9219e-04   5.2427e+04   2.9766e+05
  5.5968e+00   5.6556e+00   1.7308e+00  -3.1706e-04   4.4725e-04   6.3594e-04   8.1355e+04   4.6003e+05
  7.0460e+00   7.1191e+00   1.9609e+00  -6.7483e-05   1.5665e-04   5.0897e-04   1.2701e+05   7.1719e+05
  8.8703e+00   8.9659e+00   2.1915e+00   2.8898e-04  -2.7127e-04   4.0797e-04   1.9768e+05   1.1185e+06
  1.1167e+01   1.1283e+01   2.4214e+00  -8.4985e-05  -1.8409e-04   3.2588e-04   3.0982e+05   1.7556e+06
  1.4059e+01   1.4199e+01   2.6512e+00   3.7227e-04  -2.8112e-05   2.6396e-04   4.7223e+05   2.6879e+06
  1.7699e+01   1.7880e+01   2.8817e+00   3.6952e-04   1.2793e-04   2.1360e-04   7.2114e+05   4.0873e+06
  2.2281e+01   2.2497e+01   3.1114e+00   1.9674e-04  -2.6765e-04   1.7236e-04   1.1075e+06   6.2843e+06
  2.8050e+01   2.8327e+01   3.3418e+00   1.2443e-04  -1.7081e-04   1.4127e-04   1.6486e+06   9.4173e+06
  3.5313e+01   3.5653e+01   3.5719e+00   9.8830e-05  -4.3583e-04   1.1551e-04   2.4660e+06   1.4151e+07
  4.4457e+01   4.4867e+01   3.8017e+00   2.2387e-05  -4.6151e-04   9.5491e-05   3.6082e+06   2.0880e+07
  5.5968e+01   5.6498e+01   4.0322e+00   3.9915e-04  -2.3509e-04   7.9210e-05   5.2440e+06   3.0533e+07
  7.0460e+01   7.1106e+01   4.2622e+00   3.8092e-04  -2.5454e-04   6.5892e-05   7.5780e+06   4.4606e+07
  8.8703e+01   8.9594e+01   4.4933e+00   9.6185e-05  -3.0122e-04   5.4568e-05   1.1049e+07   6.6178e+07
  1.1167e+02   1.1309e+02   4.7262e+00   7.3083e-05  -3.4313e-04   4.2753e-05   1.8000e+07   1.0886e+08
  1.4059e+02   1.4240e+02   4.9567e+00  -4.8529e-05  -5.6821e-04   3.2279e-05   3.1577e+07   1.9089e+08
  1.7699e+02   1.7888e+02   5.1847e+00  -2.5399e-04  -2.4282e-04   2.5049e-05   5.2438e+07   3.1333e+08
  2.2281e+02   2.2450e+02   5.4118e+00  -7.5969e-04  -2.7770e-04   2.1080e-05   7.4043e+07   4.3663e+08
