## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8302e+00   1.0384e+00   2.3303e-03  -3.4091e-04   2.2849e-03   6.2787e+03   3.5004e+04
  3.5313e+00   3.5696e+00   1.2706e+00  -1.1946e-03  -1.0643e-03   1.8080e-03   1.0028e+04   5.3937e+04
  4.4457e+00   4.4919e+00   1.5004e+00   1.1838e-03  -6.9000e-04   1.4471e-03   1.5654e+04   8.4780e+04
  5.5968e+00   5.6549e+00   1.7306e+00  -1.2548e-03  -7.2899e-05   1.1765e-03   2.3683e+04   1.3114e+05
  7.0460e+00   7.1179e+00   1.9607e+00   1.3319e-03   1.1810e-03   9.5729e-04   3.5771e+04   2.0075e+05
  8.8703e+00   8.9679e+00   2.1917e+00   8.0976e-05   1.9021e-06   7.6621e-04   5.5837e+04   3.0749e+05
  1.1167e+01   1.1279e+01   2.4210e+00   6.2116e-04  -6.4124e-04   6.1432e-04   8.6860e+04   4.7369e+05
  1.4059e+01   1.4190e+01   2.6506e+00   5.0735e-04  -3.2340e-04   5.0257e-04   1.2978e+05   7.1465e+05
  1.7699e+01   1.7873e+01   2.8813e+00  -6.7215e-04  -6.1584e-05   4.0964e-04   1.9535e+05   1.0816e+06
  2.2281e+01   2.2490e+01   3.1111e+00  -6.4864e-04  -6.5948e-04   3.3355e-04   2.9464e+05   1.6180e+06
  2.8050e+01   2.8287e+01   3.3404e+00  -5.7161e-04  -8.0115e-04   2.7676e-04   4.2798e+05   2.3592e+06
  3.5313e+01   3.5563e+01   3.5693e+00  -8.4315e-04  -2.8106e-04   2.3658e-04   5.8566e+05   3.2497e+06
  4.4457e+01   4.4674e+01   3.7974e+00  -5.3205e-04  -2.3710e-05   2.1236e-04   7.2688e+05   4.0655e+06
  5.5968e+01   5.6040e+01   4.0241e+00  -1.0119e-03   3.4563e-04   2.0448e-04   7.8403e+05   4.3815e+06
  7.0460e+01   7.0307e+01   4.2509e+00  -2.0067e-03   1.1567e-03   2.1241e-04   7.2657e+05   4.1247e+06
  8.8703e+01   8.8878e+01   4.4852e+00  -1.3201e-03   8.8915e-04   2.2903e-04   6.2493e+05   3.5936e+06
  1.1167e+02   1.1358e+02   4.7305e+00   4.1734e-04   2.2184e-04   1.8081e-04   1.0027e+06   5.1459e+06
  1.4059e+02   1.4345e+02   4.9640e+00   1.6436e-04   5.3345e-04   1.1283e-04   2.5749e+06   1.3350e+07
  1.7699e+02   1.7891e+02   5.1849e+00  -7.9484e-04   5.0166e-04   7.8207e-05   5.3595e+06   2.9803e+07
  2.2281e+02   2.2163e+02   5.3990e+00  -1.1062e-03   1.1644e-03   7.4235e-05   5.9484e+06   3.6566e+07
