## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   1.0216e-03  -3.0703e-04   1.0324e-03   3.0897e+04   1.7358e+05
  3.5313e+00   3.5702e+00   1.2707e+00   6.6404e-04   6.9268e-04   8.2794e-04   4.8038e+04   2.6854e+05
  4.4457e+00   4.4920e+00   1.5004e+00   6.2575e-04   3.0069e-04   6.6331e-04   7.4842e+04   4.1805e+05
  5.5968e+00   5.6561e+00   1.7309e+00   4.0910e-04   2.7122e-04   5.3126e-04   1.1667e+05   6.4988e+05
  7.0460e+00   7.1179e+00   1.9607e+00  -1.1958e-04  -1.0218e-04   4.2635e-04   1.8116e+05   1.0092e+06
  8.8703e+00   8.9659e+00   2.1915e+00   8.6392e-05   2.7205e-04   3.4090e-04   2.8336e+05   1.5767e+06
  1.1167e+01   1.1282e+01   2.4213e+00   6.1671e-04  -4.7266e-04   2.7324e-04   4.4106e+05   2.4575e+06
  1.4059e+01   1.4205e+01   2.6517e+00   6.4508e-04   1.9345e-05   2.1911e-04   6.8591e+05   3.7884e+06
  1.7699e+01   1.7877e+01   2.8815e+00   2.1908e-04   1.6850e-04   1.7715e-04   1.0492e+06   5.7996e+06
  2.2281e+01   2.2496e+01   3.1114e+00   2.6850e-04   1.4712e-05   1.4421e-04   1.5833e+06   8.8179e+06
  2.8050e+01   2.8330e+01   3.3420e+00   7.2182e-05  -4.1844e-05   1.1825e-04   2.3547e+06   1.3182e+07
  3.5313e+01   3.5650e+01   3.5718e+00   2.5277e-04  -5.1219e-05   9.6887e-05   3.5079e+06   1.9648e+07
  4.4457e+01   4.4859e+01   3.8015e+00  -8.6565e-06   6.3469e-05   8.0549e-05   5.0753e+06   2.8568e+07
  5.5968e+01   5.6466e+01   4.0316e+00  -5.4323e-05   7.4087e-05   6.7207e-05   7.2904e+06   4.0994e+07
  7.0460e+01   7.1039e+01   4.2612e+00   1.5514e-04   1.4406e-04   5.6875e-05   1.0180e+07   5.7354e+07
  8.8703e+01   8.9301e+01   4.4900e+00   3.0349e-04   3.7187e-04   4.9491e-05   1.3444e+07   7.6127e+07
  1.1167e+02   1.1224e+02   4.7187e+00   3.0729e-04   2.7867e-04   4.5034e-05   1.6237e+07   9.1585e+07
  1.4059e+02   1.4156e+02   4.9507e+00   5.4312e-04   2.0029e-04   4.0752e-05   1.9828e+07   1.1247e+08
  1.7699e+02   1.7883e+02   5.1844e+00   7.6698e-04   2.1105e-04   3.4457e-05   2.7735e+07   1.5821e+08
  2.2281e+02   2.2523e+02   5.4151e+00   6.8071e-04   1.5557e-04   2.7729e-05   4.2828e+07   2.4542e+08
