## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8328e+00   1.0393e+00  -4.1740e-04   1.3414e-04   2.6144e-04   4.8308e+05   4.8308e+05
  3.5313e+00   3.5685e+00   1.2703e+00   1.8122e-04   1.1770e-04   2.1015e-04   7.4767e+05   7.4767e+05
  4.4457e+00   4.4921e+00   1.5004e+00   8.9849e-05  -1.1086e-04   1.6806e-04   1.1690e+06   1.1690e+06
  5.5968e+00   5.6554e+00   1.7307e+00  -9.2754e-05  -3.6651e-04   1.3433e-04   1.8298e+06   1.8298e+06
  7.0460e+00   7.1203e+00   1.9610e+00  -1.2288e-04   7.5899e-05   1.0776e-04   2.8433e+06   2.8433e+06
  8.8703e+00   8.9651e+00   2.1914e+00  -1.5739e-04  -7.5625e-05   8.6152e-05   4.4488e+06   4.4488e+06
  1.1167e+01   1.1284e+01   2.4214e+00  -9.2878e-05  -1.1320e-04   6.8752e-05   6.9856e+06   6.9856e+06
  1.4059e+01   1.4207e+01   2.6518e+00  -4.2487e-05  -5.9011e-05   5.5136e-05   1.0862e+07   1.0862e+07
  1.7699e+01   1.7885e+01   2.8820e+00  -8.6621e-05  -1.7802e-04   4.4285e-05   1.6836e+07   1.6836e+07
  2.2281e+01   2.2506e+01   3.1118e+00  -3.4824e-06  -4.4905e-05   3.5649e-05   2.5982e+07   2.5982e+07
  2.8050e+01   2.8331e+01   3.3420e+00   1.6041e-04  -1.2589e-05   2.8963e-05   3.9362e+07   3.9362e+07
  3.5313e+01   3.5644e+01   3.5716e+00   9.7794e-05   1.0805e-04   2.3727e-05   5.8652e+07   5.8652e+07
  4.4457e+01   4.4855e+01   3.8014e+00  -3.9468e-07   2.6921e-04   1.9724e-05   8.4876e+07   8.4876e+07
  5.5968e+01   5.6420e+01   4.0308e+00   8.3784e-05   3.7652e-04   1.6638e-05   1.1928e+08   1.1928e+08
  7.0460e+01   7.0944e+01   4.2599e+00   1.8948e-04   4.3235e-04   1.4465e-05   1.5781e+08   1.5781e+08
  8.8703e+01   8.9134e+01   4.4881e+00   1.0206e-04   4.8483e-04   1.3106e-05   1.9223e+08   1.9223e+08
  1.1167e+02   1.1219e+02   4.7181e+00  -2.4376e-05   7.0212e-04   1.2365e-05   2.1596e+08   2.1596e+08
  1.4059e+02   1.4173e+02   4.9519e+00   1.2490e-04   5.7251e-04   1.1066e-05   2.6965e+08   2.6965e+08
  1.7699e+02   1.7879e+02   5.1841e+00  -1.5839e-05   1.7878e-04   9.2749e-06   3.8384e+08   3.8384e+08
  2.2281e+02   2.2455e+02   5.4120e+00  -6.5230e-04  -6.7137e-04   7.6378e-06   5.6602e+08   5.6602e+08
