## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00  -1.0388e-04   2.5979e-03   9.9331e-04   3.4109e+04   3.4109e+04
  3.5313e+00   3.5686e+00   1.2703e+00  -1.2615e-04   3.5316e-04   7.9684e-04   5.3002e+04   5.3002e+04
  4.4457e+00   4.4914e+00   1.5003e+00  -7.1523e-05   5.0424e-04   6.4027e-04   8.2093e+04   8.2093e+04
  5.5968e+00   5.6523e+00   1.7301e+00  -7.0963e-04   2.0662e-03   5.1441e-04   1.2718e+05   1.2718e+05
  7.0460e+00   7.1212e+00   1.9611e+00  -4.7266e-04   1.2808e-03   4.1346e-04   1.9687e+05   1.9687e+05
  8.8703e+00   8.9637e+00   2.1913e+00  -6.8767e-04  -3.4137e-04   3.2952e-04   3.0993e+05   3.0993e+05
  1.1167e+01   1.1285e+01   2.4215e+00  -1.6008e-03  -6.4836e-04   2.6187e-04   4.9075e+05   4.9075e+05
  1.4059e+01   1.4205e+01   2.6516e+00  -1.1458e-03  -9.2102e-04   2.1068e-04   7.5825e+05   7.5825e+05
  1.7699e+01   1.7879e+01   2.8816e+00  -1.0924e-03   4.8648e-04   1.7072e-04   1.1547e+06   1.1547e+06
  2.2281e+01   2.2510e+01   3.1120e+00  -5.9323e-04   1.1293e-03   1.3834e-04   1.7584e+06   1.7584e+06
  2.8050e+01   2.8317e+01   3.3415e+00  -1.4347e-03  -4.3905e-04   1.1215e-04   2.6759e+06   2.6759e+06
  3.5313e+01   3.5642e+01   3.5715e+00  -7.1068e-04   1.1292e-04   9.2555e-05   3.9286e+06   3.9286e+06
  4.4457e+01   4.4861e+01   3.8016e+00  -1.0192e-03   9.8633e-07   7.6529e-05   5.7463e+06   5.7463e+06
  5.5968e+01   5.6493e+01   4.0321e+00  -1.0805e-03  -6.4754e-05   6.3231e-05   8.4175e+06   8.4175e+06
  7.0460e+01   7.1105e+01   4.2621e+00  -1.5570e-04   2.4927e-04   5.2424e-05   1.2246e+07   1.2246e+07
  8.8703e+01   8.9678e+01   4.4942e+00  -1.0032e-04   8.9129e-04   4.3067e-05   1.8145e+07   1.8145e+07
  1.1167e+02   1.1286e+02   4.7242e+00   2.9572e-04   2.0870e-04   3.3621e-05   2.9773e+07   2.9773e+07
  1.4059e+02   1.4221e+02   4.9552e+00   1.4718e-04  -2.6301e-04   2.7059e-05   4.5964e+07   4.5964e+07
  1.7699e+02   1.7836e+02   5.1818e+00  -5.8289e-04  -8.2184e-04   2.1613e-05   7.2047e+07   7.2047e+07
  2.2281e+02   2.2441e+02   5.4114e+00   4.4510e-04  -8.1992e-04   1.8410e-05   9.9299e+07   9.9299e+07
