## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00   2.9075e-04   1.9095e-04   1.6352e-04   1.2544e+06   1.2544e+06
  3.5313e+00   3.5685e+00   1.2702e+00   5.2369e-05  -1.6526e-04   1.3132e-04   1.9448e+06   1.9448e+06
  4.4457e+00   4.4920e+00   1.5004e+00  -7.3657e-05   9.2921e-05   1.0516e-04   3.0330e+06   3.0330e+06
  5.5968e+00   5.6556e+00   1.7307e+00  -1.5460e-06   6.4762e-05   8.4182e-05   4.7328e+06   4.7328e+06
  7.0460e+00   7.1200e+00   1.9610e+00   4.4615e-05  -3.3112e-05   6.7347e-05   7.3949e+06   7.3949e+06
  8.8703e+00   8.9657e+00   2.1915e+00  -1.6999e-04  -2.4102e-05   5.3754e-05   1.1607e+07   1.1607e+07
  1.1167e+01   1.1285e+01   2.4215e+00   3.5859e-05   9.0824e-05   4.2834e-05   1.8280e+07   1.8280e+07
  1.4059e+01   1.4207e+01   2.6518e+00   2.9764e-05  -5.6009e-05   3.4348e-05   2.8429e+07   2.8429e+07
  1.7699e+01   1.7889e+01   2.8822e+00  -8.4752e-05  -1.5178e-04   2.7455e-05   4.4494e+07   4.4494e+07
  2.2281e+01   2.2517e+01   3.1123e+00  -1.2819e-04  -1.2266e-04   2.1891e-05   6.9992e+07   6.9992e+07
  2.8050e+01   2.8354e+01   3.3428e+00  -1.1884e-04  -5.8974e-05   1.7507e-05   1.0942e+08   1.0942e+08
  3.5313e+01   3.5686e+01   3.5728e+00  -9.3451e-05  -8.2637e-05   1.3991e-05   1.7135e+08   1.7135e+08
  4.4457e+01   4.4920e+01   3.8029e+00  -1.1756e-04  -1.1543e-05   1.1243e-05   2.6535e+08   2.6535e+08
  5.5968e+01   5.6544e+01   4.0330e+00  -1.7049e-05   5.4202e-05   9.0600e-06   4.0861e+08   4.0861e+08
  7.0460e+01   7.1185e+01   4.2633e+00   3.6007e-05   7.0559e-05   7.3161e-06   6.2662e+08   6.2662e+08
  8.8703e+01   8.9635e+01   4.4937e+00   1.5012e-04   2.6797e-05   5.9001e-06   9.6350e+08   9.6350e+08
  1.1167e+02   1.1286e+02   4.7242e+00   9.5769e-05   1.4429e-05   4.7369e-06   1.4948e+09   1.4948e+09
  1.4059e+02   1.4213e+02   4.9548e+00   2.5205e-05  -4.4379e-05   3.7754e-06   2.3531e+09   2.3531e+09
  1.7699e+02   1.7888e+02   5.1847e+00   1.5727e-04  -4.0240e-05   2.9998e-06   3.7273e+09   3.7273e+09
  2.2281e+02   2.2489e+02   5.4136e+00   2.0599e-04  -3.1164e-05   2.4494e-06   5.5905e+09   5.5905e+09
