## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00  -1.5804e-05  -1.3056e-04   1.5381e-04   1.4024e+06   1.4024e+06
  3.5313e+00   3.5678e+00   1.2701e+00  -7.5823e-05  -1.1039e-05   1.2380e-04   2.1649e+06   2.1649e+06
  4.4457e+00   4.4915e+00   1.5003e+00  -1.4154e-04   4.7342e-05   9.9390e-05   3.3587e+06   3.3587e+06
  5.5968e+00   5.6548e+00   1.7306e+00  -8.0066e-05   4.3802e-05   7.9815e-05   5.2083e+06   5.2083e+06
  7.0460e+00   7.1195e+00   1.9609e+00   3.8470e-05   4.7476e-05   6.4044e-05   8.0892e+06   8.0892e+06
  8.8703e+00   8.9658e+00   2.1915e+00   9.2213e-05  -3.6230e-05   5.1222e-05   1.2646e+07   1.2646e+07
  1.1167e+01   1.1282e+01   2.4212e+00   1.0722e-04  -1.7230e-04   4.0938e-05   1.9797e+07   1.9797e+07
  1.4059e+01   1.4202e+01   2.6514e+00   9.6195e-05  -2.2009e-05   3.3021e-05   3.0430e+07   3.0430e+07
  1.7699e+01   1.7884e+01   2.8820e+00  -8.5239e-06   1.1547e-04   2.6596e-05   4.6908e+07   4.6908e+07
  2.2281e+01   2.2505e+01   3.1118e+00  -3.8514e-06   1.2236e-04   2.1420e-05   7.2312e+07   7.2312e+07
  2.8050e+01   2.8340e+01   3.3423e+00   9.5065e-05   1.3510e-04   1.7361e-05   1.1008e+08   1.1008e+08
  3.5313e+01   3.5669e+01   3.5723e+00   1.4889e-04   5.0133e-05   1.4083e-05   1.6729e+08   1.6729e+08
  4.4457e+01   4.4915e+01   3.8028e+00   9.8215e-05   6.0449e-05   1.1387e-05   2.5587e+08   2.5587e+08
  5.5968e+01   5.6551e+01   4.0331e+00   8.0214e-05   1.1771e-04   9.1699e-06   3.9458e+08   3.9458e+08
  7.0460e+01   7.1203e+01   4.2635e+00   2.1981e-04   1.9680e-04   7.3767e-06   6.0973e+08   6.0973e+08
  8.8703e+01   8.9648e+01   4.4939e+00   3.7374e-04   1.9667e-04   5.9177e-06   9.4746e+08   9.4746e+08
  1.1167e+02   1.1288e+02   4.7243e+00   3.6985e-04   6.0913e-05   4.7336e-06   1.4808e+09   1.4808e+09
  1.4059e+02   1.4208e+02   4.9543e+00   1.9554e-04   8.7331e-05   3.7755e-06   2.3276e+09   2.3276e+09
  1.7699e+02   1.7872e+02   5.1838e+00   3.8252e-04   5.3732e-06   3.0694e-06   3.5217e+09   3.5217e+09
  2.2281e+02   2.2489e+02   5.4136e+00   5.4754e-04   1.2402e-05   2.5357e-06   5.1604e+09   5.1604e+09
