## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0395e+00  -1.4407e-04   5.4268e-05   1.3926e-04   1.7160e+06   1.7160e+06
  3.5313e+00   3.5686e+00   1.2703e+00   1.0714e-04   3.6054e-05   1.1142e-04   2.6808e+06   2.6808e+06
  4.4457e+00   4.4925e+00   1.5005e+00   9.0855e-05   4.2989e-05   8.9079e-05   4.1939e+06   4.1939e+06
  5.5968e+00   5.6558e+00   1.7308e+00  -1.4060e-04   1.0202e-04   7.1177e-05   6.5689e+06   6.5689e+06
  7.0460e+00   7.1198e+00   1.9610e+00   5.7261e-05   1.1468e-04   5.6935e-05   1.0266e+07   1.0266e+07
  8.8703e+00   8.9656e+00   2.1915e+00   2.7579e-05   9.4310e-05   4.5511e-05   1.6067e+07   1.6067e+07
  1.1167e+01   1.1285e+01   2.4215e+00   1.1301e-04   8.0491e-05   3.6289e-05   2.5271e+07   2.5271e+07
  1.4059e+01   1.4208e+01   2.6519e+00   7.5268e-06   1.1705e-07   2.8983e-05   3.9618e+07   3.9618e+07
  1.7699e+01   1.7888e+01   2.8822e+00   3.5158e-05   3.7065e-05   2.3168e-05   6.2002e+07   6.2002e+07
  2.2281e+01   2.2518e+01   3.1123e+00   1.1808e-04  -2.0437e-05   1.8482e-05   9.7428e+07   9.7428e+07
  2.8050e+01   2.8353e+01   3.3427e+00   7.9126e-05   1.5236e-05   1.4768e-05   1.5260e+08   1.5260e+08
  3.5313e+01   3.5691e+01   3.5729e+00   1.3565e-04   5.8542e-05   1.1785e-05   2.3960e+08   2.3960e+08
  4.4457e+01   4.4935e+01   3.8032e+00   1.8947e-04   1.2428e-06   9.4026e-06   3.7642e+08   3.7642e+08
  5.5968e+01   5.6574e+01   4.0335e+00   1.0246e-04  -1.8179e-05   7.4827e-06   5.9437e+08   5.9437e+08
  7.0460e+01   7.1208e+01   4.2636e+00   8.8470e-05  -3.8639e-05   5.9796e-06   9.3072e+08   9.3072e+08
  8.8703e+01   8.9655e+01   4.4939e+00   8.5429e-05  -6.7338e-05   4.7846e-06   1.4537e+09   1.4537e+09
  1.1167e+02   1.1289e+02   4.7244e+00   9.9451e-06  -9.5360e-05   3.8120e-06   2.2902e+09   2.2902e+09
  1.4059e+02   1.4205e+02   4.9542e+00   8.2366e-05  -1.4375e-04   3.0505e-06   3.5763e+09   3.5763e+09
  1.7699e+02   1.7874e+02   5.1839e+00   1.5845e-04  -1.0338e-04   2.4689e-06   5.4595e+09   5.4595e+09
  2.2281e+02   2.2450e+02   5.4118e+00   2.1341e-04  -1.0533e-04   2.0904e-06   7.6154e+09   7.6154e+09
