## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8271e+00   1.0373e+00  -3.4976e-03  -2.4591e-03   2.7700e-03   4.2730e+03   4.2730e+03
  3.5313e+00   3.5570e+00   1.2670e+00   1.4475e-03   1.3155e-03   2.3927e-03   5.7270e+03   5.7270e+03
  4.4457e+00   4.4796e+00   1.4975e+00  -7.7406e-03   3.9644e-04   2.0574e-03   7.7460e+03   7.7460e+03
  5.5968e+00   5.6400e+00   1.7279e+00  -4.2249e-03   3.1492e-03   1.8203e-03   9.8950e+03   9.8950e+03
  7.0460e+00   7.1080e+00   1.9592e+00  -3.5133e-03   3.7175e-03   1.6264e-03   1.2395e+04   1.2395e+04
  8.8703e+00   9.0729e+00   2.2033e+00   1.6173e-03   9.6369e-04   1.2038e-03   2.2623e+04   2.2623e+04
  1.1167e+01   1.1218e+01   2.4155e+00   3.8149e-03  -2.7129e-03   8.4405e-04   4.6021e+04   4.6021e+04
  1.4059e+01   1.4174e+01   2.6494e+00  -1.6015e-03  -2.2173e-03   7.5721e-04   5.7182e+04   5.7182e+04
  1.7699e+01   1.8075e+01   2.8925e+00  -4.1494e-04  -3.2646e-03   5.6656e-04   1.0214e+05   1.0214e+05
  2.2281e+01   2.2458e+01   3.1096e+00   1.3081e-03  -1.2731e-03   3.9072e-04   2.1477e+05   2.1477e+05
  2.8050e+01   2.8509e+01   3.3482e+00   1.8726e-03  -1.1678e-03   3.1304e-04   3.3458e+05   3.3458e+05
  3.5313e+01   3.5717e+01   3.5736e+00   1.5159e-03  -2.0663e-05   2.4072e-04   5.6581e+05   5.6581e+05
  4.4457e+01   4.4860e+01   3.8015e+00  -6.0820e-04   1.0948e-03   1.8172e-04   9.9289e+05   9.9289e+05
  5.5968e+01   5.6571e+01   4.0334e+00  -1.8534e-03  -4.5552e-05   1.4641e-04   1.5295e+06   1.5295e+06
  7.0460e+01   7.1157e+01   4.2629e+00   6.1993e-04   4.3285e-04   1.1370e-04   2.5360e+06   2.5360e+06
  8.8703e+01   8.9115e+01   4.4879e+00   2.1219e-03  -4.5066e-04   9.5911e-05   3.5642e+06   3.5642e+06
  1.1167e+02   1.1186e+02   4.7152e+00   2.5645e-03  -5.3029e-04   9.2003e-05   3.8734e+06   3.8734e+06
  1.4059e+02   1.4185e+02   4.9528e+00  -4.1239e-04  -4.1542e-05   8.1914e-05   4.8862e+06   4.8862e+06
  1.7699e+02   1.7892e+02   5.1848e+00  -7.8395e-04   2.0373e-03   6.8800e-05   6.9266e+06   6.9266e+06
  2.2281e+02   2.2638e+02   5.4201e+00   2.4512e-03  -1.0044e-04   5.2935e-05   1.1700e+07   1.1700e+07
