## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8327e+00   1.0394e+00  -6.1622e-04  -7.7632e-05   9.2508e-04   3.8760e+04   2.4630e+05
  3.5313e+00   3.5667e+00   1.2698e+00   6.6280e-04  -6.6229e-04   7.4311e-04   6.0067e+04   3.8026e+05
  4.4457e+00   4.4914e+00   1.5003e+00   5.4494e-04   3.8396e-04   5.9854e-04   9.2587e+04   5.8568e+05
  5.5968e+00   5.6540e+00   1.7305e+00   2.2350e-04  -5.4116e-05   4.8271e-04   1.4236e+05   8.9954e+05
  7.0460e+00   7.1194e+00   1.9609e+00  -5.4865e-04  -2.9742e-04   3.8812e-04   2.2019e+05   1.3948e+06
  8.8703e+00   8.9648e+00   2.1914e+00   3.4760e-04  -1.2077e-04   3.1097e-04   3.4301e+05   2.1753e+06
  1.1167e+01   1.1284e+01   2.4215e+00   3.1152e-04   4.5745e-04   2.4802e-04   5.3921e+05   3.4461e+06
  1.4059e+01   1.4206e+01   2.6517e+00   1.9360e-04   2.4442e-04   1.9840e-04   8.4266e+05   5.3753e+06
  1.7699e+01   1.7894e+01   2.8825e+00  -1.5670e-04  -8.3437e-05   1.5827e-04   1.3241e+06   8.4233e+06
  2.2281e+01   2.2515e+01   3.1122e+00  -3.6433e-05  -1.7373e-04   1.2575e-04   2.0977e+06   1.3334e+07
  2.8050e+01   2.8355e+01   3.3428e+00   4.2923e-05  -6.4448e-05   1.0055e-04   3.2809e+06   2.0846e+07
  3.5313e+01   3.5695e+01   3.5730e+00  -9.5090e-06  -5.5219e-05   8.0276e-05   5.1472e+06   3.2675e+07
  4.4457e+01   4.4931e+01   3.8031e+00   1.0165e-05  -1.8558e-05   6.4108e-05   8.0709e+06   5.1221e+07
  5.5968e+01   5.6553e+01   4.0332e+00  -4.6905e-06  -1.8188e-05   5.1363e-05   1.2573e+07   7.9759e+07
  7.0460e+01   7.1202e+01   4.2635e+00   2.0824e-05  -1.0162e-04   4.1383e-05   1.9369e+07   1.2290e+08
  8.8703e+01   8.9600e+01   4.4933e+00  -1.7032e-04  -1.8255e-04   3.3472e-05   2.9606e+07   1.8695e+08
  1.1167e+02   1.1279e+02   4.7235e+00  -2.9011e-04  -2.4980e-04   2.7395e-05   4.4199e+07   2.7968e+08
  1.4059e+02   1.4192e+02   4.9533e+00  -4.3929e-04  -3.3714e-04   2.2470e-05   6.5695e+07   4.1654e+08
  1.7699e+02   1.7868e+02   5.1836e+00  -5.6601e-04  -2.8908e-04   1.8563e-05   9.6264e+07   6.1093e+08
  2.2281e+02   2.2468e+02   5.4126e+00  -3.1828e-04   1.5538e-05   1.5441e-05   1.3911e+08   8.7687e+08
