## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8304e+00   1.0385e+00  -1.0903e-03  -1.4747e-04   1.3513e-03   1.8136e+04   9.4285e+04
  3.5313e+00   3.5641e+00   1.2690e+00   4.5367e-04  -1.9347e-03   1.1019e-03   2.7274e+04   1.4233e+05
  4.4457e+00   4.4891e+00   1.4998e+00   7.5826e-04  -5.4724e-04   9.0114e-04   4.0779e+04   2.1464e+05
  5.5968e+00   5.6484e+00   1.7295e+00   2.9878e-04  -1.2354e-03   7.2920e-04   6.2275e+04   3.2688e+05
  7.0460e+00   7.1152e+00   1.9603e+00   4.1601e-04   5.7348e-04   5.9651e-04   9.3063e+04   4.9124e+05
  8.8703e+00   8.9699e+00   2.1920e+00   5.2332e-04  -7.4742e-05   4.8295e-04   1.4197e+05   7.4616e+05
  1.1167e+01   1.1274e+01   2.4206e+00   6.2658e-04   1.1945e-04   3.8165e-04   2.2734e+05   1.1977e+06
  1.4059e+01   1.4206e+01   2.6517e+00   2.8517e-04  -1.5686e-04   3.0938e-04   3.4596e+05   1.8469e+06
  1.7699e+01   1.7888e+01   2.8821e+00   2.1042e-04  -2.7603e-04   2.4951e-04   5.3190e+05   2.8219e+06
  2.2281e+01   2.2503e+01   3.1117e+00  -3.6409e-04  -3.0625e-04   1.9953e-04   8.3180e+05   4.4435e+06
  2.8050e+01   2.8378e+01   3.3436e+00   4.6125e-05   7.2838e-05   1.5896e-04   1.3106e+06   6.9955e+06
  3.5313e+01   3.5686e+01   3.5728e+00   2.0491e-04   1.9490e-06   1.2588e-04   2.0899e+06   1.1228e+07
  4.4457e+01   4.4936e+01   3.8032e+00   1.2705e-04   1.2558e-04   9.9839e-05   3.3221e+06   1.7850e+07
  5.5968e+01   5.6547e+01   4.0331e+00   2.0089e-04   1.3952e-04   8.0187e-05   5.1500e+06   2.7643e+07
  7.0460e+01   7.1162e+01   4.2630e+00   1.5408e-04  -5.3087e-06   6.4578e-05   7.9406e+06   4.2652e+07
  8.8703e+01   8.9536e+01   4.4926e+00   2.6727e-04  -1.1967e-04   5.2535e-05   1.1998e+07   6.4361e+07
  1.1167e+02   1.1278e+02   4.7234e+00   4.1533e-04  -3.3366e-04   4.3221e-05   1.7727e+07   9.5614e+07
  1.4059e+02   1.4169e+02   4.9516e+00   5.4081e-04  -5.1529e-04   3.6232e-05   2.5225e+07   1.3465e+08
  1.7699e+02   1.7819e+02   5.1808e+00   6.5658e-04  -5.4097e-04   3.1496e-05   3.3382e+07   1.7638e+08
  2.2281e+02   2.2396e+02   5.4094e+00   6.0597e-04  -4.7652e-04   2.8339e-05   4.1233e+07   2.1618e+08
