## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   7.3600e-04  -1.9829e-04   9.1193e-04   3.9694e+04   2.1108e+05
  3.5313e+00   3.5658e+00   1.2695e+00   2.8304e-04   3.8247e-04   7.3483e-04   6.1132e+04   3.2520e+05
  4.4457e+00   4.4906e+00   1.5001e+00   1.7868e-04  -2.2383e-04   5.9311e-04   9.3836e+04   5.0259e+05
  5.5968e+00   5.6539e+00   1.7305e+00  -5.1015e-04   5.3028e-04   4.7652e-04   1.4537e+05   7.7779e+05
  7.0460e+00   7.1195e+00   1.9609e+00   2.7341e-07   3.6077e-05   3.8199e-04   2.2622e+05   1.2030e+06
  8.8703e+00   8.9632e+00   2.1912e+00   9.7533e-05   3.9361e-05   3.0656e-04   3.5125e+05   1.8676e+06
  1.1167e+01   1.1280e+01   2.4211e+00   1.0606e-05  -3.9593e-05   2.4630e-04   5.4415e+05   2.9190e+06
  1.4059e+01   1.4205e+01   2.6516e+00   4.0430e-04   6.4021e-05   1.9691e-04   8.5135e+05   4.5425e+06
  1.7699e+01   1.7889e+01   2.8823e+00   1.8451e-05  -1.9806e-05   1.5818e-04   1.3193e+06   7.0531e+06
  2.2281e+01   2.2514e+01   3.1122e+00  -9.3388e-06   6.6943e-05   1.2616e-04   2.0740e+06   1.1084e+07
  2.8050e+01   2.8351e+01   3.3427e+00  -1.1555e-04  -8.0120e-05   1.0095e-04   3.2389e+06   1.7332e+07
  3.5313e+01   3.5692e+01   3.5730e+00  -5.9113e-05  -2.0118e-04   8.0604e-05   5.0808e+06   2.7059e+07
  4.4457e+01   4.4933e+01   3.8032e+00  -2.4792e-05  -2.2414e-05   6.4527e-05   7.9280e+06   4.2090e+07
  5.5968e+01   5.6561e+01   4.0333e+00  -1.9109e-04  -1.1224e-04   5.1607e-05   1.2394e+07   6.5455e+07
  7.0460e+01   7.1193e+01   4.2634e+00  -1.8859e-04  -1.8436e-04   4.1486e-05   1.9180e+07   1.0117e+08
  8.8703e+01   8.9623e+01   4.4936e+00  -1.7131e-04  -2.0839e-04   3.3454e-05   2.9495e+07   1.5499e+08
  1.1167e+02   1.1284e+02   4.7240e+00  -1.7439e-04  -1.0313e-04   2.6956e-05   4.5430e+07   2.3789e+08
  1.4059e+02   1.4201e+02   4.9539e+00  -3.3419e-04  -8.9521e-06   2.1900e-05   6.8827e+07   3.6159e+08
  1.7699e+02   1.7875e+02   5.1840e+00  -6.4192e-04   1.8360e-04   1.7763e-05   1.0461e+08   5.5332e+08
  2.2281e+02   2.2461e+02   5.4124e+00  -8.2929e-04   2.5531e-04   1.4835e-05   1.4999e+08   8.0161e+08
