## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8251e+00   1.0366e+00   3.7973e-03   1.2359e-02   9.9864e-03   3.4006e+02   2.0070e+03
  3.5313e+00   3.5767e+00   1.2726e+00  -2.5021e-03  -1.9336e-03   7.9327e-03   5.3893e+02   3.2490e+03
  4.4457e+00   4.4752e+00   1.4968e+00   4.6108e-03   5.4672e-03   6.5830e-03   7.8257e+02   4.7750e+03
  5.5968e+00   5.6279e+00   1.7259e+00  -2.3173e-04   1.4322e-02   5.7575e-03   1.0231e+03   6.8210e+03
  7.0460e+00   7.1282e+00   1.9621e+00   1.8647e-04   6.2805e-03   4.5248e-03   1.6565e+03   1.0484e+04
  8.8703e+00   8.9617e+00   2.1910e+00  -8.7213e-03   6.4873e-03   3.7774e-03   2.3768e+03   1.6000e+04
  1.1167e+01   1.1276e+01   2.4208e+00  -3.7311e-03  -1.8398e-04   3.0121e-03   3.7381e+03   2.5355e+04
  1.4059e+01   1.4211e+01   2.6521e+00  -6.8954e-03  -2.9943e-03   2.4558e-03   5.6233e+03   3.7433e+04
  1.7699e+01   1.7844e+01   2.8797e+00   2.3565e-03   1.8730e-03   2.0634e-03   7.9658e+03   5.5263e+04
  2.2281e+01   2.2546e+01   3.1136e+00   3.0534e-03   1.6082e-03   1.7003e-03   1.1731e+04   8.2953e+04
  2.8050e+01   2.8350e+01   3.3427e+00   8.2764e-04  -8.0773e-04   1.3939e-03   1.7455e+04   1.1876e+05
  3.5313e+01   3.5696e+01   3.5730e+00  -2.7007e-03   6.6221e-04   1.1984e-03   2.3614e+04   1.6577e+05
  4.4457e+01   4.4946e+01   3.8035e+00  -1.0865e-03   2.1226e-04   9.8673e-04   3.4832e+04   2.3800e+05
  5.5968e+01   5.6597e+01   4.0340e+00   2.2189e-04  -2.2998e-03   8.3080e-04   4.9134e+04   3.4572e+05
  7.0460e+01   7.1357e+01   4.2657e+00   1.7225e-03   1.0140e-05   6.6792e-04   7.6020e+04   5.3362e+05
  8.8703e+01   8.9563e+01   4.4929e+00   6.2178e-04   1.8069e-03   5.5791e-04   1.0895e+05   7.6498e+05
  1.1167e+02   1.1278e+02   4.7234e+00   8.4381e-04   2.4348e-04   4.5225e-04   1.6581e+05   1.1473e+06
  1.4059e+02   1.4265e+02   4.9584e+00  -6.1995e-05  -7.0228e-04   3.4311e-04   2.8808e+05   1.9580e+06
  1.7699e+02   1.7951e+02   5.1882e+00  -1.3945e-03  -8.7240e-04   2.4653e-04   5.5799e+05   3.7824e+06
  2.2281e+02   2.2448e+02   5.4118e+00  -1.6197e-04  -4.3632e-04   1.9706e-04   8.7333e+05   6.0715e+06
