## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8359e+00   1.0404e+00   1.9032e-03   7.2148e-04   3.8448e-03   2.2158e+03   1.4711e+04
  3.5313e+00   3.5692e+00   1.2705e+00   4.6777e-03  -2.0837e-03   3.0923e-03   3.4255e+03   2.2929e+04
  4.4457e+00   4.4887e+00   1.4996e+00   1.3730e-03   1.1691e-03   2.4918e-03   5.2753e+03   3.5130e+04
  5.5968e+00   5.6541e+00   1.7305e+00   3.4152e-03  -3.1700e-04   2.0210e-03   8.0199e+03   5.4494e+04
  7.0460e+00   7.1198e+00   1.9610e+00  -5.4205e-04   1.9168e-04   1.6141e-03   1.2573e+04   8.5499e+04
  8.8703e+00   8.9701e+00   2.1920e+00  -7.0385e-04  -2.5989e-03   1.2980e-03   1.9442e+04   1.3140e+05
  1.1167e+01   1.1282e+01   2.4213e+00  -7.4446e-04  -6.5053e-04   1.0308e-03   3.0828e+04   2.0820e+05
  1.4059e+01   1.4183e+01   2.6501e+00   2.2263e-05  -7.9239e-04   8.4832e-04   4.5516e+04   3.1039e+05
  1.7699e+01   1.7900e+01   2.8829e+00  -4.5041e-04   2.8967e-04   6.8858e-04   6.9083e+04   4.7350e+05
  2.2281e+01   2.2504e+01   3.1117e+00  -4.1916e-04   4.5062e-05   5.5508e-04   1.0631e+05   7.3351e+05
  2.8050e+01   2.8373e+01   3.3435e+00  -1.4562e-03   5.6148e-04   4.4712e-04   1.6385e+05   1.1252e+06
  3.5313e+01   3.5674e+01   3.5724e+00  -6.2460e-04   2.2696e-05   3.6034e-04   2.5226e+05   1.7235e+06
  4.4457e+01   4.4913e+01   3.8027e+00  -7.1243e-04  -9.6121e-05   2.9223e-04   3.8355e+05   2.6243e+06
  5.5968e+01   5.6549e+01   4.0331e+00  -3.1016e-04  -1.6272e-04   2.3693e-04   5.8350e+05   3.9564e+06
  7.0460e+01   7.1200e+01   4.2635e+00  -2.9341e-04  -7.6801e-04   1.9031e-04   9.0442e+05   6.0898e+06
  8.8703e+01   8.9637e+01   4.4938e+00  -5.6780e-04  -3.7785e-04   1.5463e-04   1.3699e+06   9.2995e+06
  1.1167e+02   1.1284e+02   4.7240e+00  -3.8614e-04   1.4876e-04   1.2502e-04   2.0955e+06   1.4226e+07
  1.4059e+02   1.4191e+02   4.9532e+00  -4.7736e-04  -7.1422e-04   1.0186e-04   3.1570e+06   2.1393e+07
  1.7699e+02   1.7891e+02   5.1848e+00  -6.4103e-04  -3.0729e-04   8.0789e-05   5.0186e+06   3.4034e+07
  2.2281e+02   2.2392e+02   5.4092e+00  -4.3978e-04   3.3686e-04   6.7939e-05   7.0965e+06   4.8211e+07
