## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 483959715.48147947}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8352e+00   1.0402e+00   2.1113e-02   3.2638e-03   2.1954e+04   2.1500e+04   1.1436e+05
  3.5313e+00   3.5680e+00   1.2701e+00   2.5077e-02   2.6025e-03   3.4663e+04   3.3815e+04   1.7974e+05
  4.4457e+00   4.4933e+00   1.5007e+00   6.5662e-03   2.0740e-03   5.3593e+04   5.3243e+04   2.8104e+05
  5.5968e+00   5.6564e+00   1.7309e+00   9.6193e-03   1.6518e-03   8.4744e+04   8.3936e+04   4.4229e+05
  7.0460e+00   7.1194e+00   1.9609e+00   9.5665e-04   1.3168e-03   1.3220e+05   1.3207e+05   6.9414e+05
  8.8703e+00   8.9667e+00   2.1916e+00   8.4149e-03   1.0493e-03   2.0974e+05   2.0799e+05   1.0970e+06
  1.1167e+01   1.1284e+01   2.4215e+00   2.1533e-03   8.3565e-04   3.2867e+05   3.2797e+05   1.7201e+06
  1.4059e+01   1.4208e+01   2.6519e+00   2.1125e-03   6.6708e-04   5.1574e+05   5.1466e+05   2.7004e+06
  1.7699e+01   1.7883e+01   2.8819e+00   1.1848e-03   5.3299e-04   8.0715e+05   8.0619e+05   4.2247e+06
  2.2281e+01   2.2512e+01   3.1121e+00  -2.7560e-03   4.2687e-04   1.2534e+06   1.2569e+06   6.5767e+06
  2.8050e+01   2.8345e+01   3.3425e+00  -4.3323e-04   3.4242e-04   1.9524e+06   1.9532e+06   1.0253e+07
  3.5313e+01   3.5682e+01   3.5727e+00   3.7452e-03   2.7480e-04   3.0442e+06   3.0328e+06   1.5980e+07
  4.4457e+01   4.4925e+01   3.8030e+00   8.1629e-03   2.2088e-04   4.7327e+06   4.6943e+06   2.4822e+07
  5.5968e+01   5.6557e+01   4.0333e+00   1.4671e-02   1.7743e-04   7.3817e+06   7.2749e+06   3.8493e+07
  7.0460e+01   7.1183e+01   4.2633e+00   1.2118e-02   1.4267e-04   1.1388e+07   1.1252e+07   5.9345e+07
  8.8703e+01   8.9596e+01   4.4933e+00   1.0804e-02   1.1545e-04   1.7369e+07   1.7183e+07   9.0693e+07
  1.1167e+02   1.1279e+02   4.7235e+00   1.6588e-02   9.4029e-05   2.6333e+07   2.5903e+07   1.3743e+08
  1.4059e+02   1.4197e+02   4.9537e+00   1.8859e-02   7.6773e-05   3.9589e+07   3.8856e+07   2.0749e+08
  1.7699e+02   1.7864e+02   5.1834e+00   1.1543e-02   6.2861e-05   5.8628e+07   5.7959e+07   3.0935e+08
  2.2281e+02   2.2438e+02   5.4113e+00   5.4647e-03   5.3811e-05   7.9523e+07   7.9091e+07   4.1982e+08
