## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 4451095.06121463}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8354e+00   1.0402e+00   9.0152e-02   3.1993e-02   2.5927e+02   2.3783e+02   1.4370e+03
  3.5313e+00   3.5542e+00   1.2661e+00   2.3709e-02   2.5756e-02   3.7567e+02   3.6697e+02   2.1560e+03
  4.4457e+00   4.4849e+00   1.4988e+00   2.2371e-02   2.0895e-02   5.7001e+02   5.5754e+02   3.3790e+03
  5.5968e+00   5.6620e+00   1.7319e+00   5.2099e-04   1.7095e-02   8.3341e+02   8.3297e+02   4.8820e+03
  7.0460e+00   7.1147e+00   1.9603e+00   6.2038e-02   1.4035e-02   1.3125e+03   1.2358e+03   7.4230e+03
  8.8703e+00   8.9509e+00   2.1899e+00   9.0673e-02   1.1398e-02   2.0438e+03   1.8739e+03   1.1444e+04
  1.1167e+01   1.1254e+01   2.4188e+00   4.3106e-03   9.4573e-03   2.7334e+03   2.7217e+03   1.6018e+04
  1.4059e+01   1.4137e+01   2.6469e+00   4.6956e-02   8.2248e-03   3.7675e+03   3.5985e+03   2.1152e+04
  1.7699e+01   1.7886e+01   2.8821e+00   8.3776e-03   7.0650e-03   4.9178e+03   4.8770e+03   2.7931e+04
  2.2281e+01   2.2536e+01   3.1132e+00   7.8307e-02   5.9578e-03   7.3951e+03   6.8581e+03   3.9737e+04
  2.8050e+01   2.8331e+01   3.3420e+00   1.5694e-01   5.0375e-03   1.1099e+04   9.5929e+03   5.5117e+04
  3.5313e+01   3.5494e+01   3.5674e+00   1.8114e-01   4.3957e-03   1.4881e+04   1.2599e+04   6.8851e+04
  4.4457e+01   4.4719e+01   3.7984e+00   2.8526e-01   4.2479e-03   1.7339e+04   1.3491e+04   7.4192e+04
  5.5968e+01   5.6675e+01   4.0354e+00   3.2038e-01   3.3857e-03   2.8039e+04   2.1236e+04   1.1867e+05
  7.0460e+01   7.1350e+01   4.2657e+00   2.7041e-01   2.5501e-03   4.7558e+04   3.7435e+04   2.0977e+05
  8.8703e+01   8.9966e+01   4.4975e+00   2.3380e-01   1.8962e-03   8.3532e+04   6.7703e+04   3.7433e+05
  1.1167e+02   1.1360e+02   4.7308e+00   2.4277e-01   1.3528e-03   1.6532e+05   1.3302e+05   7.1936e+05
  1.4059e+02   1.4225e+02   4.9556e+00   2.0172e-01   9.8165e-04   3.0357e+05   2.5262e+05   1.3585e+06
  1.7699e+02   1.7833e+02   5.1816e+00   6.2620e-02   7.8237e-04   4.2260e+05   3.9770e+05   2.2063e+06
  2.2281e+02   2.2601e+02   5.4185e+00  -1.6249e-02   6.1933e-04   6.2433e+05   6.3464e+05   3.5314e+06
