## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 32156558.99062007}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8265e+00   1.0371e+00   5.8597e-02   9.2918e-03   2.5215e+03   2.3819e+03   1.4187e+04
  3.5313e+00   3.5716e+00   1.2711e+00   4.3689e-02   7.4394e-03   3.8781e+03   3.7158e+03   2.2281e+04
  4.4457e+00   4.4941e+00   1.5008e+00   2.9242e-02   5.9422e-03   5.9943e+03   5.8240e+03   3.4852e+04
  5.5968e+00   5.6549e+00   1.7306e+00   1.7626e-02   4.7591e-03   9.2398e+03   9.0798e+03   5.4468e+04
  7.0460e+00   7.1131e+00   1.9600e+00   2.3301e-02   3.8078e-03   1.4514e+04   1.4183e+04   8.5569e+04
  8.8703e+00   8.9632e+00   2.1912e+00   1.8216e-02   3.0520e-03   2.2481e+04   2.2078e+04   1.3256e+05
  1.1167e+01   1.1284e+01   2.4215e+00   9.2050e-03   2.4417e-03   3.4810e+04   3.4493e+04   2.0753e+05
  1.4059e+01   1.4197e+01   2.6511e+00   1.2375e-02   1.9635e-03   5.4000e+04   5.3340e+04   3.1901e+05
  1.7699e+01   1.7882e+01   2.8818e+00  -6.8484e-03   1.5750e-03   8.2338e+04   8.2905e+04   4.9318e+05
  2.2281e+01   2.2507e+01   3.1119e+00  -2.0290e-02   1.2677e-03   1.2538e+05   1.2797e+05   7.5947e+05
  2.8050e+01   2.8338e+01   3.3423e+00  -1.3178e-02   1.0219e-03   1.9434e+05   1.9694e+05   1.1668e+06
  3.5313e+01   3.5659e+01   3.5720e+00  -1.8293e-02   8.2807e-04   2.9442e+05   2.9991e+05   1.7635e+06
  4.4457e+01   4.4866e+01   3.8017e+00  -3.4284e-02   6.7822e-04   4.3175e+05   4.4708e+05   2.5987e+06
  5.5968e+01   5.6509e+01   4.0324e+00  -3.9717e-02   5.6009e-04   6.2953e+05   6.5556e+05   3.7695e+06
  7.0460e+01   7.1142e+01   4.2627e+00  -3.9747e-02   4.6310e-04   9.2077e+05   9.5889e+05   5.5058e+06
  8.8703e+01   8.9618e+01   4.4936e+00  -3.9217e-02   3.7748e-04   1.3866e+06   1.4432e+06   8.3158e+06
  1.1167e+02   1.1289e+02   4.7244e+00  -1.7493e-02   3.0504e-04   2.1715e+06   2.2101e+06   1.2891e+07
  1.4059e+02   1.4203e+02   4.9541e+00  -1.1281e-02   2.4473e-04   3.3948e+06   3.4335e+06   1.9996e+07
  1.7699e+02   1.7877e+02   5.1841e+00  -8.9168e-03   1.9795e-04   5.2013e+06   5.2481e+06   3.0559e+07
  2.2281e+02   2.2366e+02   5.4081e+00   5.8484e-03   1.7288e-04   6.9209e+06   6.8807e+06   4.0305e+07
