## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 310870036.945858}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8322e+00   1.0391e+00   2.0746e-02   3.8459e-03   1.4003e+04   1.3719e+04   8.1484e+04
  3.5313e+00   3.5681e+00   1.2701e+00   1.5998e-02   3.0708e-03   2.1862e+04   2.1518e+04   1.2768e+05
  4.4457e+00   4.4909e+00   1.5002e+00   6.9013e-03   2.4462e-03   3.4144e+04   3.3910e+04   2.0006e+05
  5.5968e+00   5.6564e+00   1.7309e+00  -2.7624e-03   1.9508e-03   5.3173e+04   5.3320e+04   3.1428e+05
  7.0460e+00   7.1201e+00   1.9610e+00  -2.3165e-03   1.5542e-03   8.3810e+04   8.4005e+04   4.9414e+05
  8.8703e+00   8.9642e+00   2.1913e+00   2.8491e-03   1.2404e-03   1.3226e+05   1.3188e+05   7.7943e+05
  1.1167e+01   1.1284e+01   2.4215e+00  -2.6166e-04   9.8707e-04   2.0821e+05   2.0826e+05   1.2247e+06
  1.4059e+01   1.4209e+01   2.6520e+00  -4.0089e-03   7.8850e-04   3.2505e+05   3.2636e+05   1.9158e+06
  1.7699e+01   1.7884e+01   2.8820e+00  -3.3294e-03   6.3018e-04   5.0924e+05   5.1094e+05   3.0032e+06
  2.2281e+01   2.2517e+01   3.1123e+00   2.4340e-03   5.0341e-04   8.0264e+05   8.0069e+05   4.7136e+06
  2.8050e+01   2.8348e+01   3.3426e+00   1.8683e-03   4.0318e-04   1.2506e+06   1.2482e+06   7.3674e+06
  3.5313e+01   3.5684e+01   3.5727e+00   2.1780e-03   3.2361e-04   1.9418e+06   1.9376e+06   1.1434e+07
  4.4457e+01   4.4913e+01   3.8028e+00   5.5375e-03   2.6058e-04   3.0047e+06   2.9882e+06   1.7660e+07
  5.5968e+01   5.6532e+01   4.0328e+00   6.0318e-03   2.1059e-04   4.6031e+06   4.5755e+06   2.7028e+07
  7.0460e+01   7.1163e+01   4.2630e+00  -2.5577e-03   1.7067e-04   6.9485e+06   6.9663e+06   4.0849e+07
  8.8703e+01   8.9589e+01   4.4932e+00  -8.8498e-03   1.3860e-04   1.0469e+07   1.0563e+07   6.1771e+07
  1.1167e+02   1.1276e+02   4.7233e+00  -6.7127e-03   1.1354e-04   1.5635e+07   1.5740e+07   9.2288e+07
  1.4059e+02   1.4195e+02   4.9535e+00  -7.7919e-03   9.3176e-05   2.3190e+07   2.3372e+07   1.3680e+08
  1.7699e+02   1.7863e+02   5.1833e+00   1.1419e-03   7.7080e-05   3.4191e+07   3.4152e+07   2.0116e+08
  2.2281e+02   2.2464e+02   5.4125e+00   7.6238e-03   6.5305e-05   4.7941e+07   4.7578e+07   2.8242e+08
