## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00  -2.8191e-04   2.6159e-04   4.8980e+05   4.8980e+05
  3.5313e+00   3.5680e+00   1.2701e+00   4.3659e-04   2.1069e-04   7.5503e+05   7.5503e+05
  4.4457e+00   4.4919e+00   1.5004e+00   2.8200e-04   1.6894e-04   1.1744e+06   1.1744e+06
  5.5968e+00   5.6551e+00   1.7306e+00   4.2381e-05   1.3584e-04   1.8163e+06   1.8163e+06
  7.0460e+00   7.1194e+00   1.9609e+00   3.6764e-04   1.0913e-04   2.8141e+06   2.8141e+06
  8.8703e+00   8.9638e+00   2.1913e+00   3.0579e-04   8.7634e-05   4.3642e+06   4.3642e+06
  1.1167e+01   1.1282e+01   2.4213e+00   2.6679e-04   7.0239e-05   6.7934e+06   6.7934e+06
  1.4059e+01   1.4204e+01   2.6516e+00   3.2362e-04   5.6548e-05   1.0481e+07   1.0481e+07
  1.7699e+01   1.7884e+01   2.8819e+00   2.3784e-04   4.5492e-05   1.6195e+07   1.6195e+07
  2.2281e+01   2.2514e+01   3.1122e+00   3.7039e-04   3.6515e-05   2.5136e+07   2.5136e+07
  2.8050e+01   2.8345e+01   3.3425e+00   4.7146e-04   2.9353e-05   3.8898e+07   3.8898e+07
  3.5313e+01   3.5681e+01   3.5726e+00   3.5598e-04   2.3612e-05   6.0114e+07   6.0114e+07
  4.4457e+01   4.4908e+01   3.8026e+00   4.0586e-04   1.9045e-05   9.2401e+07   9.2401e+07
  5.5968e+01   5.6529e+01   4.0328e+00   4.6251e-04   1.5439e-05   1.4060e+08   1.4060e+08
  7.0460e+01   7.1167e+01   4.2630e+00   4.3062e-04   1.2564e-05   2.1232e+08   2.1232e+08
  8.8703e+01   8.9627e+01   4.4936e+00   3.9350e-04   1.0158e-05   3.2478e+08   3.2478e+08
  1.1167e+02   1.1287e+02   4.7242e+00   2.2986e-04   8.1424e-06   5.0552e+08   5.0552e+08
  1.4059e+02   1.4214e+02   4.9548e+00   2.0696e-04   6.4784e-06   7.9856e+08   7.9856e+08
  1.7699e+02   1.7875e+02   5.1840e+00   4.4293e-04   5.1810e-06   1.2486e+09   1.2486e+09
  2.2281e+02   2.2431e+02   5.4110e+00   5.0136e-04   4.4118e-06   1.7219e+09   1.7219e+09
