## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8310e+00   1.0387e+00  -3.1818e-04  -7.4344e-04   6.1455e-04   8.5183e+04   8.5183e+04
  3.5313e+00   3.5634e+00   1.2688e+00  -6.2787e-04   3.7548e-04   5.0890e-04   1.2422e+05   1.2422e+05
  4.4457e+00   4.4873e+00   1.4994e+00  -9.2436e-04  -3.6804e-04   4.2057e-04   1.8188e+05   1.8188e+05
  5.5968e+00   5.6473e+00   1.7293e+00  -4.0813e-04  -9.0644e-04   3.4553e-04   2.6947e+05   2.6947e+05
  7.0460e+00   7.1043e+00   1.9588e+00   4.7999e-04  -3.6914e-04   2.9066e-04   3.8080e+05   3.8080e+05
  8.8703e+00   8.9656e+00   2.1915e+00   4.9261e-04   2.7035e-04   2.4015e-04   5.5786e+05   5.5786e+05
  1.1167e+01   1.1269e+01   2.4201e+00   5.3736e-04   1.2431e-04   1.9333e-04   8.6072e+05   8.6072e+05
  1.4059e+01   1.4190e+01   2.6506e+00  -3.9053e-04  -1.2348e-04   1.6086e-04   1.2432e+06   1.2432e+06
  1.7699e+01   1.7900e+01   2.8828e+00  -2.8049e-04  -2.3114e-04   1.3101e-04   1.8743e+06   1.8743e+06
  2.2281e+01   2.2512e+01   3.1121e+00   4.8396e-05   4.8676e-04   1.0230e-04   3.0743e+06   3.0743e+06
  2.8050e+01   2.8378e+01   3.3436e+00   5.1985e-05   6.7652e-05   8.2381e-05   4.7404e+06   4.7404e+06
  3.5313e+01   3.5705e+01   3.5733e+00  -2.3910e-04   2.8519e-04   6.4661e-05   7.6945e+06   7.6945e+06
  4.4457e+01   4.4908e+01   3.8026e+00  -2.7117e-04   2.6471e-04   5.1432e-05   1.2162e+07   1.2162e+07
  5.5968e+01   5.6595e+01   4.0339e+00  -7.2543e-05   9.9223e-05   4.1099e-05   1.9046e+07   1.9046e+07
  7.0460e+01   7.1176e+01   4.2631e+00   9.2796e-05   3.0414e-05   3.3149e-05   2.9277e+07   2.9277e+07
  8.8703e+01   8.9695e+01   4.4944e+00  -2.8333e-05   3.2781e-05   2.6379e-05   4.6234e+07   4.6234e+07
  1.1167e+02   1.1303e+02   4.7256e+00   1.9454e-04   5.1044e-05   2.1142e-05   7.1977e+07   7.1977e+07
  1.4059e+02   1.4217e+02   4.9550e+00   1.5450e-04   6.4010e-05   1.6634e-05   1.1627e+08   1.1627e+08
  1.7699e+02   1.7925e+02   5.1868e+00  -8.2244e-06  -2.5326e-05   1.2753e-05   1.9781e+08   1.9781e+08
  2.2281e+02   2.2542e+02   5.4160e+00  -2.6311e-04  -1.7657e-04   9.8801e-06   3.2957e+08   3.2957e+08
