## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8323e+00   1.0392e+00  -1.5421e-04  -1.1473e-03   3.8816e-04   2.1355e+05   2.1355e+05
  3.5313e+00   3.5667e+00   1.2698e+00  -2.1029e-04  -6.8248e-04   3.1442e-04   3.2546e+05   3.2546e+05
  4.4457e+00   4.4920e+00   1.5004e+00  -2.1766e-04  -7.3360e-05   2.5229e-04   5.0546e+05   5.0546e+05
  5.5968e+00   5.6533e+00   1.7304e+00   2.2961e-04  -1.0552e-04   2.0262e-04   7.8367e+05   7.8367e+05
  7.0460e+00   7.1169e+00   1.9606e+00  -1.4364e-04  -6.3901e-05   1.6380e-04   1.1992e+06   1.1992e+06
  8.8703e+00   8.9661e+00   2.1916e+00   1.6009e-05   1.1163e-04   1.3187e-04   1.8501e+06   1.8501e+06
  1.1167e+01   1.1280e+01   2.4211e+00   2.6390e-05   5.5720e-05   1.0522e-04   2.9062e+06   2.9062e+06
  1.4059e+01   1.4203e+01   2.6515e+00   1.6267e-04  -5.4400e-05   8.5016e-05   4.4514e+06   4.4514e+06
  1.7699e+01   1.7881e+01   2.8818e+00   1.0548e-04  -5.5472e-05   6.8605e-05   6.8359e+06   6.8359e+06
  2.2281e+01   2.2509e+01   3.1120e+00   8.6565e-05  -1.5867e-04   5.5043e-05   1.0619e+07   1.0619e+07
  2.8050e+01   2.8349e+01   3.3426e+00   4.4330e-08  -6.4084e-05   4.4252e-05   1.6430e+07   1.6430e+07
  3.5313e+01   3.5687e+01   3.5728e+00   4.5164e-05  -1.1861e-04   3.5489e-05   2.5546e+07   2.5546e+07
  4.4457e+01   4.4933e+01   3.8032e+00   3.7535e-05  -6.4768e-05   2.8224e-05   4.0390e+07   4.0390e+07
  5.5968e+01   5.6584e+01   4.0337e+00   3.5421e-05   6.2315e-05   2.2562e-05   6.3203e+07   6.3203e+07
  7.0460e+01   7.1199e+01   4.2635e+00   5.7160e-05   1.8969e-04   1.8014e-05   9.9144e+07   9.9144e+07
  8.8703e+01   8.9654e+01   4.4939e+00  -3.5420e-05   1.5144e-04   1.4441e-05   1.5429e+08   1.5429e+08
  1.1167e+02   1.1287e+02   4.7242e+00  -1.1416e-04   1.8408e-04   1.1480e-05   2.4411e+08   2.4411e+08
  1.4059e+02   1.4205e+02   4.9542e+00  -2.2434e-05   1.0940e-04   9.1783e-06   3.8193e+08   3.8193e+08
  1.7699e+02   1.7881e+02   5.1843e+00   1.2057e-04   1.5266e-04   7.4173e-06   5.8481e+08   5.8481e+08
  2.2281e+02   2.2469e+02   5.4127e+00   3.8996e-04   1.6805e-04   6.1246e-06   8.5773e+08   8.5773e+08
