## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8377e+00   1.0411e+00   6.8693e-03  -4.7770e-03   4.0765e-03   1.9640e+03   1.9640e+03
  3.5313e+00   3.5695e+00   1.2705e+00   2.0075e-03   3.6755e-03   3.3822e-03   2.8530e+03   2.8530e+03
  4.4457e+00   4.4887e+00   1.4996e+00  -3.6780e-03   1.6834e-03   2.7235e-03   4.4000e+03   4.4000e+03
  5.5968e+00   5.6509e+00   1.7299e+00   2.2317e-03  -1.2638e-03   2.1565e-03   7.0180e+03   7.0180e+03
  7.0460e+00   7.1040e+00   1.9588e+00   1.2221e-03   3.3658e-05   1.7849e-03   1.0244e+04   1.0244e+04
  8.8703e+00   8.9656e+00   2.1914e+00  -1.2018e-03  -1.2458e-03   1.4482e-03   1.5561e+04   1.5561e+04
  1.1167e+01   1.1280e+01   2.4211e+00   4.2871e-04  -7.6884e-04   1.1251e-03   2.5781e+04   2.5781e+04
  1.4059e+01   1.4230e+01   2.6535e+00   1.7645e-03  -1.7919e-04   9.0866e-04   3.9528e+04   3.9528e+04
  1.7699e+01   1.7898e+01   2.8827e+00  -4.6514e-04  -1.5634e-03   7.1502e-04   6.3837e+04   6.3837e+04
  2.2281e+01   2.2520e+01   3.1125e+00  -7.1376e-04  -5.9271e-04   5.7774e-04   9.7779e+04   9.7779e+04
  2.8050e+01   2.8311e+01   3.3413e+00  -4.4823e-04  -8.4096e-04   4.7108e-04   1.4707e+05   1.4707e+05
  3.5313e+01   3.5610e+01   3.5706e+00  -1.9896e-04  -1.8812e-03   3.9576e-04   2.0837e+05   2.0837e+05
  4.4457e+01   4.4960e+01   3.8038e+00  -1.7510e-03  -1.6368e-03   3.2445e-04   3.1004e+05   3.1004e+05
  5.5968e+01   5.6404e+01   4.0306e+00  -2.8487e-03   2.7393e-04   2.5985e-04   4.8333e+05   4.8333e+05
  7.0460e+01   7.0897e+01   4.2592e+00  -1.7834e-03  -6.8744e-04   2.3428e-04   5.9462e+05   5.9462e+05
  8.8703e+01   8.9325e+01   4.4902e+00  -8.5027e-04   4.0033e-04   2.1284e-04   7.2041e+05   7.2041e+05
  1.1167e+02   1.1231e+02   4.7192e+00   4.3912e-04   3.0169e-03   1.8512e-04   9.5231e+05   9.5231e+05
  1.4059e+02   1.4182e+02   4.9524e+00   1.0096e-03  -3.6364e-03   1.6691e-04   1.1715e+06   1.1715e+06
  1.7699e+02   1.7692e+02   5.1737e+00   4.2056e-05   5.6712e-04   1.4193e-04   1.6201e+06   1.6201e+06
  2.2281e+02   2.1924e+02   5.3880e+00  -3.9377e-03  -2.4947e-03   2.0081e-04   8.0933e+05   8.0933e+05
