## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8319e+00   1.0391e+00   5.4865e-04  -7.0569e-04   6.3576e-04   7.9163e+04   7.9163e+04
  3.5313e+00   3.5675e+00   1.2700e+00   4.4467e-04  -1.1485e-03   5.1173e-04   1.2219e+05   1.2219e+05
  4.4457e+00   4.4916e+00   1.5003e+00  -4.4599e-04  -3.4837e-04   4.1111e-04   1.8932e+05   1.8932e+05
  5.5968e+00   5.6539e+00   1.7305e+00  -5.1941e-04   1.7357e-04   3.3029e-04   2.9330e+05   2.9330e+05
  7.0460e+00   7.1166e+00   1.9605e+00   1.8348e-04   1.6847e-05   2.6635e-04   4.5103e+05   4.5103e+05
  8.8703e+00   8.9642e+00   2.1913e+00   1.1277e-04   2.1028e-04   2.1334e-04   7.0299e+05   7.0299e+05
  1.1167e+01   1.1277e+01   2.4209e+00  -1.8550e-04   9.0313e-06   1.7123e-04   1.0914e+06   1.0914e+06
  1.4059e+01   1.4197e+01   2.6511e+00   5.0421e-05  -1.9013e-04   1.3961e-04   1.6417e+06   1.6417e+06
  1.7699e+01   1.7874e+01   2.8814e+00   9.4186e-05  -9.7823e-06   1.1403e-04   2.4609e+06   2.4609e+06
  2.2281e+01   2.2490e+01   3.1111e+00   1.6497e-04  -2.1090e-04   9.3167e-05   3.6863e+06   3.6863e+06
  2.8050e+01   2.8322e+01   3.3417e+00   1.1653e-04  -2.1158e-04   7.6904e-05   5.4103e+06   5.4103e+06
  3.5313e+01   3.5620e+01   3.5709e+00   1.8088e-05  -1.8298e-04   6.3828e-05   7.8540e+06   7.8540e+06
  4.4457e+01   4.4822e+01   3.8007e+00   2.4666e-04  -4.2894e-04   5.3921e-05   1.1005e+07   1.1005e+07
  5.5968e+01   5.6449e+01   4.0314e+00   6.9331e-05  -1.0674e-04   4.5693e-05   1.5326e+07   1.5326e+07
  7.0460e+01   7.1080e+01   4.2618e+00  -2.1430e-05   2.8906e-05   3.8327e-05   2.1782e+07   2.1782e+07
  8.8703e+01   8.9565e+01   4.4930e+00   1.1426e-04   1.3050e-04   3.2001e-05   3.1245e+07   3.1245e+07
  1.1167e+02   1.1291e+02   4.7246e+00   1.7980e-04   1.1770e-04   2.5609e-05   4.8790e+07   4.8790e+07
  1.4059e+02   1.4234e+02   4.9563e+00  -1.0770e-04  -2.1570e-04   1.9858e-05   8.1143e+07   8.1143e+07
  1.7699e+02   1.7925e+02   5.1868e+00  -3.8334e-04  -3.3729e-04   1.4975e-05   1.4269e+08   1.4269e+08
  2.2281e+02   2.2531e+02   5.4154e+00  -3.9617e-04  -1.0463e-04   1.1538e-05   2.4037e+08   2.4037e+08
