## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8311e+00   1.0388e+00  -2.5903e-04  -5.9225e-04   5.2007e-04   1.1849e+05   1.1849e+05
  3.5313e+00   3.5642e+00   1.2690e+00   3.4832e-04  -7.6939e-05   4.2697e-04   1.7579e+05   1.7579e+05
  4.4457e+00   4.4876e+00   1.4994e+00   3.3327e-04  -2.2145e-04   3.4988e-04   2.6179e+05   2.6179e+05
  5.5968e+00   5.6503e+00   1.7298e+00   7.2320e-04   2.7193e-04   2.8704e-04   3.8896e+05   3.8896e+05
  7.0460e+00   7.1132e+00   1.9601e+00  -4.8622e-05   2.1787e-04   2.3502e-04   5.8020e+05   5.8020e+05
  8.8703e+00   8.9713e+00   2.1921e+00   4.1602e-04   3.5310e-04   1.9006e-04   8.8717e+05   8.8717e+05
  1.1167e+01   1.1283e+01   2.4214e+00   2.1808e-04   3.1328e-05   1.4936e-04   1.4366e+06   1.4366e+06
  1.4059e+01   1.4201e+01   2.6513e+00  -4.3464e-05  -8.8821e-05   1.2090e-04   2.1925e+06   2.1925e+06
  1.7699e+01   1.7895e+01   2.8826e+00   1.2674e-04  -2.7862e-05   9.7366e-05   3.3805e+06   3.3805e+06
  2.2281e+01   2.2500e+01   3.1116e+00  -2.2900e-05   7.3805e-05   7.7169e-05   5.3816e+06   5.3816e+06
  2.8050e+01   2.8368e+01   3.3433e+00   4.3185e-05   1.9077e-04   6.2327e-05   8.2497e+06   8.2497e+06
  3.5313e+01   3.5665e+01   3.5722e+00   8.2439e-05   1.1021e-04   4.9824e-05   1.2910e+07   1.2910e+07
  4.4457e+01   4.4907e+01   3.8026e+00   2.7531e-06   2.3900e-04   4.0066e-05   1.9964e+07   1.9964e+07
  5.5968e+01   5.6516e+01   4.0325e+00  -1.3015e-04   2.4835e-04   3.2644e-05   3.0073e+07   3.0073e+07
  7.0460e+01   7.1169e+01   4.2631e+00  -1.5878e-04   2.6367e-04   2.6637e-05   4.5167e+07   4.5167e+07
  8.8703e+01   8.9574e+01   4.4931e+00  -2.1821e-04   2.8944e-04   2.1795e-05   6.7463e+07   6.7463e+07
  1.1167e+02   1.1279e+02   4.7235e+00  -4.0182e-04   1.6044e-04   1.7878e-05   1.0026e+08   1.0026e+08
  1.4059e+02   1.4185e+02   4.9528e+00  -5.7075e-04   1.8547e-04   1.4891e-05   1.4453e+08   1.4453e+08
  1.7699e+02   1.7865e+02   5.1834e+00  -5.1903e-04   3.5735e-04   1.2418e-05   2.0781e+08   2.0781e+08
  2.2281e+02   2.2470e+02   5.4128e+00  -1.6417e-04   3.2525e-04   1.0307e-05   3.0165e+08   3.0165e+08
