## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8326e+00   1.0393e+00  -1.7727e-03   9.7099e-04   3.4855e+04   2.1225e+05
  3.5313e+00   3.5681e+00   1.2702e+00  -9.1615e-04   7.7816e-04   5.4270e+04   3.2881e+05
  4.4457e+00   4.4910e+00   1.5002e+00  -3.5415e-04   6.2218e-04   8.4893e+04   5.0983e+05
  5.5968e+00   5.6544e+00   1.7306e+00  -4.2974e-04   5.0074e-04   1.3106e+05   7.9249e+05
  7.0460e+00   7.1190e+00   1.9609e+00  -5.3116e-04   4.0340e-04   2.0194e+05   1.2260e+06
  8.8703e+00   8.9649e+00   2.1914e+00  -8.7428e-04   3.2341e-04   3.1419e+05   1.9129e+06
  1.1167e+01   1.1278e+01   2.4210e+00  -3.7547e-04   2.5984e-04   4.8672e+05   2.9783e+06
  1.4059e+01   1.4203e+01   2.6515e+00  -7.5561e-04   2.0990e-04   7.4589e+05   4.5759e+06
  1.7699e+01   1.7876e+01   2.8815e+00  -9.1685e-04   1.6986e-04   1.1390e+06   7.0014e+06
  2.2281e+01   2.2501e+01   3.1116e+00  -7.6022e-04   1.3799e-04   1.7258e+06   1.0629e+07
  2.8050e+01   2.8331e+01   3.3420e+00  -5.7219e-04   1.1231e-04   2.6053e+06   1.5991e+07
  3.5313e+01   3.5649e+01   3.5717e+00  -8.1100e-04   9.1930e-05   3.8885e+06   2.3957e+07
  4.4457e+01   4.4860e+01   3.8015e+00  -6.9816e-04   7.6259e-05   5.6509e+06   3.4958e+07
  5.5968e+01   5.6478e+01   4.0318e+00  -5.6312e-04   6.3708e-05   8.0967e+06   5.0032e+07
  7.0460e+01   7.1037e+01   4.2612e+00  -4.6917e-04   5.3687e-05   1.1401e+07   7.0052e+07
  8.8703e+01   8.9335e+01   4.4904e+00  -4.0004e-04   4.6617e-05   1.5122e+07   9.2614e+07
  1.1167e+02   1.1255e+02   4.7214e+00  -2.6245e-04   4.0465e-05   2.0070e+07   1.2185e+08
  1.4059e+02   1.4174e+02   4.9520e+00  -1.6688e-04   3.4516e-05   2.7583e+07   1.6599e+08
  1.7699e+02   1.7798e+02   5.1796e+00  -1.3364e-04   3.0579e-05   3.5145e+07   2.1273e+08
  2.2281e+02   2.2462e+02   5.4123e+00   3.7153e-04   2.7298e-05   4.4100e+07   2.7118e+08
