## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8315e+00   1.0389e+00  -1.5838e-03   5.0092e-04   1.3468e+05   1.3468e+05
  3.5313e+00   3.5664e+00   1.2697e+00  -1.9197e-03   4.0964e-04   2.0139e+05   2.0139e+05
  4.4457e+00   4.4902e+00   1.5000e+00  -2.2356e-03   3.3170e-04   3.0715e+05   3.0715e+05
  5.5968e+00   5.6512e+00   1.7300e+00  -1.8752e-03   2.7033e-04   4.6244e+05   4.6244e+05
  7.0460e+00   7.1088e+00   1.9594e+00  -1.6866e-03   2.2316e-04   6.7860e+05   6.7860e+05
  8.8703e+00   8.9606e+00   2.1909e+00  -1.7573e-03   1.8453e-04   9.9238e+05   9.9238e+05
  1.1167e+01   1.1271e+01   2.4203e+00  -1.6500e-03   1.4866e-04   1.5292e+06   1.5292e+06
  1.4059e+01   1.4186e+01   2.6503e+00  -1.8584e-03   1.2348e-04   2.2164e+06   2.2164e+06
  1.7699e+01   1.7864e+01   2.8808e+00  -2.2403e-03   1.0243e-04   3.2210e+06   3.2210e+06
  2.2281e+01   2.2481e+01   3.1107e+00  -2.1840e-03   8.4371e-05   4.7474e+06   4.7474e+06
  2.8050e+01   2.8294e+01   3.3407e+00  -1.7962e-03   7.0966e-05   6.7101e+06   6.7101e+06
  3.5313e+01   3.5618e+01   3.5709e+00  -1.7420e-03   5.9810e-05   9.4470e+06   9.4470e+06
  4.4457e+01   4.4798e+01   3.8001e+00  -1.0758e-03   5.1160e-05   1.2911e+07   1.2911e+07
  5.5968e+01   5.6378e+01   4.0301e+00  -5.5430e-04   4.4717e-05   1.6900e+07   1.6900e+07
  7.0460e+01   7.0893e+01   4.2592e+00  -7.4342e-04   3.9584e-05   2.1567e+07   2.1567e+07
  8.8703e+01   8.9503e+01   4.4922e+00  -5.3049e-04   3.4571e-05   2.8275e+07   2.8275e+07
  1.1167e+02   1.1293e+02   4.7248e+00  -7.0616e-04   2.7916e-05   4.3365e+07   4.3365e+07
  1.4059e+02   1.4257e+02   4.9578e+00  -2.8981e-04   2.1384e-05   7.3904e+07   7.3904e+07
  1.7699e+02   1.8021e+02   5.1922e+00  -1.1036e-04   1.4616e-05   1.5818e+08   1.5818e+08
  2.2281e+02   2.2575e+02   5.4174e+00  -3.7793e-05   1.0209e-05   3.2426e+08   3.2426e+08
