## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   7.6171e-04   2.3693e-04   5.9194e+05   5.9194e+05
  3.5313e+00   3.5674e+00   1.2700e+00   5.3842e-05   1.9122e-04   9.0877e+05   9.0877e+05
  4.4457e+00   4.4910e+00   1.5002e+00   2.7896e-04   1.5394e-04   1.4022e+06   1.4022e+06
  5.5968e+00   5.6543e+00   1.7305e+00   1.5174e-04   1.2361e-04   2.1746e+06   2.1746e+06
  7.0460e+00   7.1187e+00   1.9608e+00   6.4451e-04   9.9406e-05   3.3627e+06   3.3627e+06
  8.8703e+00   8.9684e+00   2.1918e+00   5.3853e-04   7.9401e-05   5.2705e+06   5.2705e+06
  1.1167e+01   1.1280e+01   2.4211e+00   4.5078e-04   6.3314e-05   8.2892e+06   8.2892e+06
  1.4059e+01   1.4201e+01   2.6513e+00   3.4403e-04   5.1361e-05   1.2596e+07   1.2596e+07
  1.7699e+01   1.7886e+01   2.8820e+00   3.4064e-04   4.1479e-05   1.9313e+07   1.9313e+07
  2.2281e+01   2.2503e+01   3.1116e+00   3.7277e-04   3.3330e-05   2.9912e+07   2.9912e+07
  2.8050e+01   2.8340e+01   3.3423e+00   2.5317e-04   2.7076e-05   4.5326e+07   4.5326e+07
  3.5313e+01   3.5655e+01   3.5719e+00   2.5376e-04   2.2067e-05   6.8240e+07   6.8240e+07
  4.4457e+01   4.4875e+01   3.8019e+00   2.2878e-04   1.8093e-05   1.0151e+08   1.0151e+08
  5.5968e+01   5.6491e+01   4.0321e+00   2.9311e-04   1.4928e-05   1.4912e+08   1.4912e+08
  7.0460e+01   7.1079e+01   4.2618e+00   1.9343e-04   1.2456e-05   2.1418e+08   2.1418e+08
  8.8703e+01   8.9577e+01   4.4931e+00  -1.8403e-06   1.0328e-05   3.1153e+08   3.1153e+08
  1.1167e+02   1.1296e+02   4.7250e+00   2.0968e-04   8.2802e-06   4.8465e+08   4.8465e+08
  1.4059e+02   1.4241e+02   4.9567e+00   3.6997e-04   6.3236e-06   8.3097e+08   8.3097e+08
  1.7699e+02   1.7917e+02   5.1864e+00   3.8426e-04   4.8069e-06   1.4381e+09   1.4381e+09
  2.2281e+02   2.2511e+02   5.4146e+00   6.9208e-05   3.7821e-06   2.3229e+09   2.3229e+09
