## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00  -1.0173e-04   2.5816e-04   1.4297e-04   1.6056e+06   1.6056e+06
  3.5313e+00   3.5680e+00   1.2701e+00  -2.8658e-04   1.4524e-06   1.1534e-04   2.4667e+06   2.4667e+06
  4.4457e+00   4.4911e+00   1.5002e+00  -7.1230e-05  -9.1272e-05   9.2794e-05   3.8111e+06   3.8111e+06
  5.5968e+00   5.6541e+00   1.7305e+00   5.3638e-06   4.1894e-05   7.4802e-05   5.8650e+06   5.8650e+06
  7.0460e+00   7.1186e+00   1.9608e+00   4.7317e-05  -2.1386e-05   6.0319e-05   9.0194e+06   9.0194e+06
  8.8703e+00   8.9650e+00   2.1914e+00  -4.8962e-05   2.1836e-05   4.8411e-05   1.4002e+07   1.4002e+07
  1.1167e+01   1.1283e+01   2.4214e+00   1.3704e-05   6.0477e-05   3.8719e-05   2.1889e+07   2.1889e+07
  1.4059e+01   1.4206e+01   2.6517e+00  -1.6538e-04   2.3866e-06   3.1117e-05   3.3892e+07   3.3892e+07
  1.7699e+01   1.7891e+01   2.8823e+00  -1.6035e-05  -1.5765e-04   2.4915e-05   5.2866e+07   5.2866e+07
  2.2281e+01   2.2516e+01   3.1122e+00   1.5148e-04  -5.5624e-05   1.9828e-05   8.3469e+07   8.3469e+07
  2.8050e+01   2.8347e+01   3.3425e+00   6.6468e-05   1.6738e-05   1.5930e-05   1.2932e+08   1.2932e+08
  3.5313e+01   3.5684e+01   3.5727e+00   1.1576e-05   6.8924e-05   1.2824e-05   1.9956e+08   1.9956e+08
  4.4457e+01   4.4924e+01   3.8030e+00  -4.2421e-05   2.5190e-05   1.0261e-05   3.1170e+08   3.1170e+08
  5.5968e+01   5.6546e+01   4.0330e+00  -1.2500e-04  -2.4932e-05   8.2719e-06   4.7960e+08   4.7960e+08
  7.0460e+01   7.1202e+01   4.2635e+00  -1.2594e-04  -8.3572e-05   6.6602e-06   7.3980e+08   7.3980e+08
  8.8703e+01   8.9639e+01   4.4937e+00  -2.7600e-04  -2.4977e-04   5.3632e-06   1.1409e+09   1.1409e+09
  1.1167e+02   1.1291e+02   4.7245e+00  -3.9573e-04  -1.7688e-04   4.2723e-06   1.7979e+09   1.7979e+09
  1.4059e+02   1.4210e+02   4.9545e+00  -4.5831e-04  -1.6143e-04   3.4077e-06   2.8260e+09   2.8260e+09
  1.7699e+02   1.7889e+02   5.1848e+00  -4.1307e-04  -2.0355e-04   2.7194e-06   4.4375e+09   4.4375e+09
  2.2281e+02   2.2465e+02   5.4125e+00  -4.2512e-04  -2.3982e-04   2.2312e-06   6.5921e+09   6.5921e+09
