## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00  -1.0461e-04  -7.9573e-05   1.1095e-04   2.6501e+06   2.6501e+06
  3.5313e+00   3.5685e+00   1.2703e+00   5.9239e-05  -7.9531e-05   8.8840e-05   4.1335e+06   4.1335e+06
  4.4457e+00   4.4927e+00   1.5006e+00  -8.6215e-05   1.3004e-04   7.0995e-05   6.4726e+06   6.4726e+06
  5.5968e+00   5.6562e+00   1.7308e+00  -1.8440e-05   5.2926e-05   5.6663e-05   1.0161e+07   1.0161e+07
  7.0460e+00   7.1205e+00   1.9611e+00  -5.5047e-05   4.6718e-05   4.5294e-05   1.5903e+07   1.5903e+07
  8.8703e+00   8.9666e+00   2.1916e+00  -1.0719e-04  -1.7772e-05   3.6109e-05   2.5021e+07   2.5021e+07
  1.1167e+01   1.1286e+01   2.4216e+00  -3.9822e-05   3.9693e-05   2.8721e-05   3.9550e+07   3.9550e+07
  1.4059e+01   1.4211e+01   2.6520e+00  -3.6078e-05  -5.3767e-05   2.2909e-05   6.2160e+07   6.2160e+07
  1.7699e+01   1.7892e+01   2.8824e+00  -2.6948e-06  -7.5651e-05   1.8231e-05   9.8158e+07   9.8158e+07
  2.2281e+01   2.2521e+01   3.1125e+00  -6.8278e-05  -6.3757e-06   1.4494e-05   1.5531e+08   1.5531e+08
  2.8050e+01   2.8354e+01   3.3428e+00   3.9884e-05  -5.1802e-05   1.1546e-05   2.4471e+08   2.4471e+08
  3.5313e+01   3.5691e+01   3.5729e+00   6.0034e-05  -4.1204e-05   9.2181e-06   3.8393e+08   3.8393e+08
  4.4457e+01   4.4931e+01   3.8031e+00   7.1830e-05  -5.3110e-05   7.3589e-06   6.0244e+08   6.0244e+08
  5.5968e+01   5.6559e+01   4.0333e+00   9.7757e-05  -9.3577e-05   5.8934e-06   9.3930e+08   9.3930e+08
  7.0460e+01   7.1199e+01   4.2635e+00   1.6889e-04  -6.5777e-05   4.7401e-06   1.4520e+09   1.4520e+09
  8.8703e+01   8.9645e+01   4.4938e+00   2.8063e-04  -3.3013e-05   3.8060e-06   2.2522e+09   2.2522e+09
  1.1167e+02   1.1288e+02   4.7243e+00   4.4332e-04  -3.4439e-05   3.0431e-06   3.5230e+09   3.5230e+09
  1.4059e+02   1.4208e+02   4.9544e+00   5.2705e-04   2.7876e-05   2.4275e-06   5.5365e+09   5.5365e+09
  1.7699e+02   1.7872e+02   5.1838e+00   4.9237e-04   4.5323e-05   1.9672e-06   8.4300e+09   8.4300e+09
  2.2281e+02   2.2450e+02   5.4119e+00   4.4442e-04  -7.1628e-05   1.6548e-06   1.1914e+10   1.1914e+10
