## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00  -2.5146e-04  -9.0430e-05   1.3215e-04   1.9044e+06   1.9044e+06
  3.5313e+00   3.5683e+00   1.2702e+00   7.0193e-05   1.5887e-05   1.0587e-04   2.9668e+06   2.9668e+06
  4.4457e+00   4.4930e+00   1.5006e+00   9.2906e-05  -5.0516e-05   8.4625e-05   4.6438e+06   4.6438e+06
  5.5968e+00   5.6566e+00   1.7309e+00   7.3675e-05  -5.0010e-05   6.7504e-05   7.2981e+06   7.2981e+06
  7.0460e+00   7.1209e+00   1.9611e+00  -2.4493e-05   4.0537e-05   5.3839e-05   1.1473e+07   1.1473e+07
  8.8703e+00   8.9665e+00   2.1916e+00   1.6355e-05  -3.0464e-05   4.2863e-05   1.8101e+07   1.8101e+07
  1.1167e+01   1.1287e+01   2.4217e+00   2.8571e-05  -1.8727e-05   3.4046e-05   2.8691e+07   2.8691e+07
  1.4059e+01   1.4210e+01   2.6520e+00   3.6784e-05   2.8821e-06   2.7069e-05   4.5386e+07   4.5386e+07
  1.7699e+01   1.7891e+01   2.8823e+00  -1.2406e-05  -2.6808e-05   2.1552e-05   7.1594e+07   7.1594e+07
  2.2281e+01   2.2521e+01   3.1124e+00   5.1626e-05  -1.7205e-04   1.7136e-05   1.1325e+08   1.1325e+08
  2.8050e+01   2.8355e+01   3.3428e+00  -3.1619e-05  -1.3010e-04   1.3660e-05   1.7821e+08   1.7821e+08
  3.5313e+01   3.5691e+01   3.5729e+00  -3.3198e-05  -1.0069e-04   1.0894e-05   2.8022e+08   2.8022e+08
  4.4457e+01   4.4932e+01   3.8031e+00  -2.1666e-05  -1.5443e-04   8.6936e-06   4.4002e+08   4.4002e+08
  5.5968e+01   5.6566e+01   4.0334e+00   3.3309e-05  -1.5081e-04   6.9479e-06   6.8891e+08   6.8891e+08
  7.0460e+01   7.1209e+01   4.2636e+00   1.3862e-04  -1.4734e-04   5.5597e-06   1.0759e+09   1.0759e+09
  8.8703e+01   8.9642e+01   4.4938e+00   2.4811e-04  -1.7110e-04   4.4582e-06   1.6732e+09   1.6732e+09
  1.1167e+02   1.1287e+02   4.7242e+00   2.4615e-04  -1.6521e-04   3.5675e-06   2.6131e+09   2.6131e+09
  1.4059e+02   1.4210e+02   4.9545e+00   2.8355e-04  -1.7925e-04   2.8528e-06   4.0862e+09   4.0862e+09
  1.7699e+02   1.7866e+02   5.1835e+00   3.4105e-04  -1.7413e-04   2.3062e-06   6.2527e+09   6.2527e+09
  2.2281e+02   2.2449e+02   5.4118e+00   4.1325e-04  -1.2922e-04   1.9645e-06   8.6168e+09   8.6168e+09
