## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8282e+00   1.0377e+00  -2.5037e-04  -1.2446e-03   1.1302e-03   2.5444e+04   2.5444e+04
  3.5313e+00   3.5642e+00   1.2690e+00   2.0901e-03  -7.4868e-04   9.4493e-04   3.6402e+04   3.6402e+04
  4.4457e+00   4.4832e+00   1.4984e+00  -1.7218e-04  -1.3484e-03   7.8307e-04   5.3006e+04   5.3006e+04
  5.5968e+00   5.6379e+00   1.7276e+00   3.5706e-08   9.6006e-04   6.7635e-04   7.1052e+04   7.1052e+04
  7.0460e+00   7.0918e+00   1.9570e+00   9.0509e-04  -3.4780e-04   5.9176e-04   9.2819e+04   9.2819e+04
  8.8703e+00   8.9371e+00   2.1882e+00   1.1523e-03  -1.9665e-04   5.2640e-04   1.1730e+05   1.1730e+05
  1.1167e+01   1.1282e+01   2.4213e+00   1.2161e-03   1.0573e-04   4.3689e-04   1.7029e+05   1.7029e+05
  1.4059e+01   1.4185e+01   2.6503e+00   1.6949e-03  -5.1189e-04   3.5524e-04   2.5756e+05   2.5756e+05
  1.7699e+01   1.7814e+01   2.8780e+00  -5.2928e-04  -6.3586e-04   3.0955e-04   3.3921e+05   3.3921e+05
  2.2281e+01   2.2483e+01   3.1108e+00  -1.6451e-03  -1.3729e-03   2.6650e-04   4.5766e+05   4.5766e+05
  2.8050e+01   2.8315e+01   3.3414e+00  -7.4853e-04  -1.9583e-03   2.1427e-04   7.0797e+05   7.0797e+05
  3.5313e+01   3.5513e+01   3.5679e+00  -3.4558e-04  -1.1596e-03   1.9114e-04   8.8968e+05   8.8968e+05
  4.4457e+01   4.4990e+01   3.8044e+00  -4.1280e-04  -2.9451e-04   1.5994e-04   1.2706e+06   1.2706e+06
  5.5968e+01   5.6801e+01   4.0376e+00   1.5230e-03  -8.5325e-04   1.1385e-04   2.5077e+06   2.5077e+06
  7.0460e+01   7.0950e+01   4.2600e+00   9.0329e-05  -1.0145e-03   9.3134e-05   3.7472e+06   3.7472e+06
  8.8703e+01   8.9555e+01   4.4929e+00  -1.7054e-03   1.9595e-05   7.9467e-05   5.1469e+06   5.1469e+06
  1.1167e+02   1.1389e+02   4.7333e+00  -2.7599e-04   6.6238e-04   5.7519e-05   9.8243e+06   9.8243e+06
  1.4059e+02   1.4135e+02   4.9492e+00  -1.0486e-03  -5.1334e-04   4.5759e-05   1.5523e+07   1.5523e+07
  1.7699e+02   1.7782e+02   5.1788e+00  -4.6840e-04  -1.9100e-04   3.9082e-05   2.1280e+07   2.1280e+07
  2.2281e+02   2.2352e+02   5.4074e+00  -8.6262e-04  -4.9703e-04   3.7283e-05   2.3383e+07   2.3383e+07
