## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00  -4.6106e-04  -3.5870e-04   3.2514e-04   3.0964e+05   3.0964e+05
  3.5313e+00   3.5683e+00   1.2702e+00  -1.2056e-04  -2.7303e-04   2.6045e-04   4.8255e+05   4.8255e+05
  4.4457e+00   4.4936e+00   1.5007e+00   4.7973e-04   2.1339e-05   2.0743e-04   7.6075e+05   7.6075e+05
  5.5968e+00   5.6567e+00   1.7309e+00   8.5254e-05   2.7660e-05   1.6552e-04   1.1948e+06   1.1948e+06
  7.0460e+00   7.1203e+00   1.9610e+00  -1.1068e-04  -1.8561e-05   1.3192e-04   1.8810e+06   1.8810e+06
  8.8703e+00   8.9649e+00   2.1914e+00  -7.0588e-05  -1.8334e-04   1.0546e-04   2.9429e+06   2.9429e+06
  1.1167e+01   1.1283e+01   2.4214e+00  -1.8643e-04  -1.7250e-04   8.4504e-05   4.5839e+06   4.5839e+06
  1.4059e+01   1.4206e+01   2.6517e+00   1.9666e-05  -1.4323e-04   6.7712e-05   7.1392e+06   7.1392e+06
  1.7699e+01   1.7883e+01   2.8819e+00  -1.1859e-04  -2.3305e-04   5.4398e-05   1.1061e+07   1.1061e+07
  2.2281e+01   2.2510e+01   3.1120e+00  -3.0797e-04  -2.2304e-04   4.3817e-05   1.7049e+07   1.7049e+07
  2.8050e+01   2.8334e+01   3.3421e+00  -4.0231e-04  -2.1238e-04   3.5461e-05   2.6030e+07   2.6030e+07
  3.5313e+01   3.5659e+01   3.5720e+00  -3.5498e-04  -1.2313e-04   2.8946e-05   3.9068e+07   3.9068e+07
  4.4457e+01   4.4883e+01   3.8020e+00  -3.1382e-04   2.4317e-05   2.3720e-05   5.8178e+07   5.8178e+07
  5.5968e+01   5.6500e+01   4.0322e+00  -4.3933e-04   7.9941e-05   1.9522e-05   8.5891e+07   8.5891e+07
  7.0460e+01   7.1125e+01   4.2624e+00  -8.5570e-05  -2.0109e-04   1.6116e-05   1.2602e+08   1.2602e+08
  8.8703e+01   8.9580e+01   4.4931e+00   9.7035e-05  -5.3300e-04   1.3272e-05   1.8583e+08   1.8583e+08
  1.1167e+02   1.1291e+02   4.7246e+00   8.6743e-05  -5.1399e-04   1.0608e-05   2.9090e+08   2.9090e+08
  1.4059e+02   1.4199e+02   4.9538e+00  -4.5285e-04  -1.1596e-04   8.4848e-06   4.5468e+08   4.5468e+08
  1.7699e+02   1.7858e+02   5.1830e+00  -2.1602e-04  -5.8174e-05   7.0174e-06   6.6471e+08   6.6471e+08
  2.2281e+02   2.2339e+02   5.4069e+00  -2.5812e-04  -1.1919e-04   6.3237e-06   8.1854e+08   8.1854e+08
