## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8278e+00   1.0376e+00  -1.4126e-03  -4.2132e-05   6.7959e-04   7.1016e+04   7.1016e+04
  3.5313e+00   3.5618e+00   1.2684e+00  -2.7574e-04   1.7292e-03   5.6881e-04   1.0137e+05   1.0137e+05
  4.4457e+00   4.4812e+00   1.4980e+00  -7.4647e-04   9.3294e-04   4.7597e-04   1.4477e+05   1.4477e+05
  5.5968e+00   5.6424e+00   1.7284e+00  -4.7648e-04   5.9035e-04   4.0369e-04   2.0125e+05   2.0125e+05
  7.0460e+00   7.1053e+00   1.9589e+00   4.9341e-04   1.4218e-03   3.4415e-04   2.7692e+05   2.7692e+05
  8.8703e+00   8.9804e+00   2.1931e+00   1.3220e-03   4.2050e-04   2.7982e-04   4.1888e+05   4.1888e+05
  1.1167e+01   1.1262e+01   2.4195e+00   2.0775e-03   5.6786e-04   2.2113e-04   6.7074e+05   6.7074e+05
  1.4059e+01   1.4178e+01   2.6497e+00   1.0020e-03  -2.4766e-04   1.8520e-04   9.5628e+05   9.5628e+05
  1.7699e+01   1.7911e+01   2.8834e+00   5.2241e-04   2.6608e-04   1.5310e-04   1.3993e+06   1.3993e+06
  2.2281e+01   2.2436e+01   3.1087e+00   6.1849e-04  -4.2894e-05   1.2241e-04   2.1887e+06   2.1887e+06
  2.8050e+01   2.8347e+01   3.3425e+00   1.4419e-04   4.9096e-04   1.0555e-04   2.9439e+06   2.9439e+06
  3.5313e+01   3.5587e+01   3.5699e+00  -6.6511e-04   3.4387e-04   8.9225e-05   4.1198e+06   4.1198e+06
  4.4457e+01   4.4784e+01   3.7998e+00  -2.4428e-04   5.3622e-04   7.3364e-05   6.0936e+06   6.0936e+06
  5.5968e+01   5.6458e+01   4.0314e+00  -4.7321e-04  -1.8177e-04   6.1970e-05   8.5405e+06   8.5405e+06
  7.0460e+01   7.1165e+01   4.2630e+00  -4.2006e-05  -6.3668e-04   5.1432e-05   1.2399e+07   1.2399e+07
  8.8703e+01   8.9338e+01   4.4904e+00  -7.4021e-04  -4.2961e-04   4.2127e-05   1.8481e+07   1.8481e+07
  1.1167e+02   1.1288e+02   4.7242e+00  -2.4310e-05   6.0288e-04   3.5534e-05   2.5975e+07   2.5975e+07
  1.4059e+02   1.4209e+02   4.9544e+00  -4.4927e-04   6.6535e-04   2.8533e-05   4.0286e+07   4.0286e+07
  1.7699e+02   1.7954e+02   5.1883e+00  -1.0890e-03   5.6995e-04   2.2018e-05   6.7653e+07   6.7653e+07
  2.2281e+02   2.2502e+02   5.4140e+00  -1.5034e-03   8.8291e-04   1.7375e-05   1.0864e+08   1.0864e+08
