## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   6.3481e-01   2.3054e-03   1.2356e+05   1.2356e+05
  3.5313e+00   3.5675e+00   1.2700e+00   6.3334e-01   1.8657e-03   1.8866e+05   1.8866e+05
  4.4457e+00   4.4916e+00   1.5003e+00   6.3163e-01   1.5017e-03   2.9120e+05   2.9120e+05
  5.5968e+00   5.6516e+00   1.7301e+00   6.3217e-01   1.2167e-03   4.4361e+05   4.4361e+05
  7.0460e+00   7.1170e+00   1.9606e+00   6.3315e-01   9.9007e-04   6.6995e+05   6.6995e+05
  8.8703e+00   8.9672e+00   2.1917e+00   6.3341e-01   7.9524e-04   1.0384e+06   1.0384e+06
  1.1167e+01   1.1278e+01   2.4209e+00   6.3306e-01   6.3454e-04   1.6310e+06   1.6310e+06
  1.4059e+01   1.4199e+01   2.6513e+00   6.3322e-01   5.1636e-04   2.4630e+06   2.4630e+06
  1.7699e+01   1.7882e+01   2.8818e+00   6.3331e-01   4.2101e-04   3.7050e+06   3.7050e+06
  2.2281e+01   2.2494e+01   3.1113e+00   6.3259e-01   3.4113e-04   5.6432e+06   5.6432e+06
  2.8050e+01   2.8327e+01   3.3418e+00   6.3262e-01   2.7991e-04   8.3815e+06   8.3815e+06
  3.5313e+01   3.5652e+01   3.5718e+00   6.3190e-01   2.3026e-04   1.2386e+07   1.2386e+07
  4.4457e+01   4.4877e+01   3.8019e+00   6.3116e-01   1.8929e-04   1.8328e+07   1.8328e+07
  5.5968e+01   5.6506e+01   4.0324e+00   6.3066e-01   1.5590e-04   2.7019e+07   2.7019e+07
  7.0460e+01   7.1196e+01   4.2634e+00   6.3019e-01   1.2619e-04   4.1238e+07   4.1238e+07
  8.8703e+01   8.9620e+01   4.4936e+00   6.3065e-01   1.0139e-04   6.3882e+07   6.3882e+07
  1.1167e+02   1.1286e+02   4.7241e+00   6.3301e-01   8.2139e-05   9.7336e+07   9.7336e+07
  1.4059e+02   1.4210e+02   4.9545e+00   6.3563e-01   6.5146e-05   1.5474e+08   1.5474e+08
  1.7699e+02   1.7852e+02   5.1826e+00   6.3899e-01   5.3334e-05   2.3086e+08   2.3086e+08
  2.2281e+02   2.2457e+02   5.4121e+00   6.4046e-01   4.5400e-05   3.1861e+08   3.1861e+08
