## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   6.4815e-01   2.0169e-03   1.6414e+05   1.6414e+05
  3.5313e+00   3.5684e+00   1.2702e+00   6.4584e-01   1.6295e-03   2.5146e+05   2.5146e+05
  4.4457e+00   4.4916e+00   1.5003e+00   6.4566e-01   1.3101e-03   3.8905e+05   3.8905e+05
  5.5968e+00   5.6545e+00   1.7306e+00   6.4780e-01   1.0538e-03   6.0125e+05   6.0125e+05
  7.0460e+00   7.1183e+00   1.9608e+00   6.4626e-01   8.4925e-04   9.2584e+05   9.2584e+05
  8.8703e+00   8.9673e+00   2.1917e+00   6.4598e-01   6.8036e-04   1.4426e+06   1.4426e+06
  1.1167e+01   1.1279e+01   2.4211e+00   6.4719e-01   5.4201e-04   2.2730e+06   2.2730e+06
  1.4059e+01   1.4201e+01   2.6514e+00   6.4703e-01   4.3804e-04   3.4800e+06   3.4800e+06
  1.7699e+01   1.7888e+01   2.8822e+00   6.4679e-01   3.5194e-04   5.3912e+06   5.3912e+06
  2.2281e+01   2.2502e+01   3.1116e+00   6.4709e-01   2.8296e-04   8.3400e+06   8.3400e+06
  2.8050e+01   2.8331e+01   3.3420e+00   6.4665e-01   2.3084e-04   1.2531e+07   1.2531e+07
  3.5313e+01   3.5639e+01   3.5714e+00   6.4664e-01   1.9021e-04   1.8457e+07   1.8457e+07
  4.4457e+01   4.4833e+01   3.8009e+00   6.4654e-01   1.5924e-04   2.6334e+07   2.6334e+07
  5.5968e+01   5.6382e+01   4.0301e+00   6.4600e-01   1.3634e-04   3.5922e+07   3.5922e+07
  7.0460e+01   7.0923e+01   4.2596e+00   6.4590e-01   1.2007e-04   4.6320e+07   4.6320e+07
  8.8703e+01   8.9252e+01   4.4894e+00   6.4671e-01   1.0757e-04   5.7704e+07   5.7704e+07
  1.1167e+02   1.1253e+02   4.7212e+00   6.4691e-01   9.5554e-05   7.3133e+07   7.3133e+07
  1.4059e+02   1.4199e+02   4.9538e+00   6.4576e-01   7.9570e-05   1.0547e+08   1.0547e+08
  1.7699e+02   1.7900e+02   5.1854e+00   6.4331e-01   6.3771e-05   1.6420e+08   1.6420e+08
  2.2281e+02   2.2508e+02   5.4144e+00   6.4115e-01   5.0608e-05   2.6072e+08   2.6072e+08
