## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8328e+00   1.0393e+00   1.1059e-03  -1.1843e-03   1.1608e-03   2.4688e+04   1.8561e+05
  3.5313e+00   3.5660e+00   1.2696e+00   4.9423e-04  -7.3651e-04   9.3881e-04   3.7745e+04   2.8456e+05
  4.4457e+00   4.4908e+00   1.5001e+00   7.0698e-04  -2.8201e-04   7.5554e-04   5.8278e+04   4.3517e+05
  5.5968e+00   5.6545e+00   1.7306e+00   1.3223e-03  -8.4563e-04   6.1058e-04   8.9235e+04   6.6898e+05
  7.0460e+00   7.1179e+00   1.9607e+00   9.6144e-04   1.1025e-04   4.9352e-04   1.3659e+05   1.0266e+06
  8.8703e+00   8.9664e+00   2.1916e+00   4.3234e-05  -5.2615e-04   3.9445e-04   2.1381e+05   1.6072e+06
  1.1167e+01   1.1279e+01   2.4210e+00  -8.8171e-05   6.8041e-05   3.1278e-04   3.4005e+05   2.5587e+06
  1.4059e+01   1.4202e+01   2.6515e+00  -7.7287e-05  -1.9685e-04   2.5298e-04   5.1979e+05   3.9338e+06
  1.7699e+01   1.7891e+01   2.8823e+00   1.9747e-05  -4.7878e-05   2.0311e-04   8.0638e+05   6.0974e+06
  2.2281e+01   2.2509e+01   3.1120e+00   4.5657e-05  -1.8615e-04   1.6187e-04   1.2696e+06   9.5688e+06
  2.8050e+01   2.8348e+01   3.3426e+00  -7.7749e-05  -3.3988e-04   1.3050e-04   1.9535e+06   1.4735e+07
  3.5313e+01   3.5675e+01   3.5725e+00   3.0261e-05  -3.2509e-04   1.0519e-04   3.0067e+06   2.2734e+07
  4.4457e+01   4.4923e+01   3.8030e+00   1.1745e-04  -3.9727e-05   8.4511e-05   4.6580e+06   3.5012e+07
  5.5968e+01   5.6560e+01   4.0333e+00   2.1105e-04  -5.4454e-05   6.7684e-05   7.2618e+06   5.3875e+07
  7.0460e+01   7.1165e+01   4.2630e+00   1.3034e-04  -2.3780e-04   5.4536e-05   1.1185e+07   8.1644e+07
  8.8703e+01   8.9633e+01   4.4937e+00   1.1061e-06  -1.6316e-04   4.4121e-05   1.7089e+07   1.2416e+08
  1.1167e+02   1.1287e+02   4.7243e+00  -2.9238e-05  -2.0139e-04   3.5014e-05   2.7136e+07   1.9491e+08
  1.4059e+02   1.4202e+02   4.9540e+00  -1.1695e-04  -1.8210e-04   2.8155e-05   4.1966e+07   3.0170e+08
  1.7699e+02   1.7863e+02   5.1833e+00  -6.1364e-05   2.6905e-05   2.2950e-05   6.3163e+07   4.5528e+08
  2.2281e+02   2.2452e+02   5.4119e+00  -3.2512e-05   1.4322e-04   1.9369e-05   8.8671e+07   6.3964e+08
