## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8313e+00   1.0388e+00   4.9139e-04  -1.1659e-03   9.2826e-04   3.8569e+04   2.4000e+05
  3.5313e+00   3.5674e+00   1.2699e+00   8.1163e-04  -1.2651e-03   7.5156e-04   5.8837e+04   3.6973e+05
  4.4457e+00   4.4908e+00   1.5001e+00   2.8776e-04  -6.3799e-04   6.0563e-04   9.0609e+04   5.6945e+05
  5.5968e+00   5.6550e+00   1.7306e+00   1.0237e-03  -2.1802e-04   4.9026e-04   1.3827e+05   8.7591e+05
  7.0460e+00   7.1196e+00   1.9610e+00   4.8641e-04   2.2557e-04   3.9385e-04   2.1425e+05   1.3514e+06
  8.8703e+00   8.9650e+00   2.1914e+00   1.1260e-04   1.8764e-04   3.1625e-04   3.3229e+05   2.1072e+06
  1.1167e+01   1.1280e+01   2.4211e+00   2.9726e-04  -4.6389e-05   2.5250e-04   5.2127e+05   3.2981e+06
  1.4059e+01   1.4199e+01   2.6513e+00   4.5535e-04   4.0540e-04   2.0473e-04   7.9288e+05   5.0444e+06
  1.7699e+01   1.7888e+01   2.8822e+00   1.6753e-04  -4.8262e-05   1.6529e-04   1.2165e+06   7.7770e+06
  2.2281e+01   2.2504e+01   3.1117e+00   3.8727e-04  -7.7594e-05   1.3249e-04   1.8933e+06   1.2074e+07
  2.8050e+01   2.8340e+01   3.3423e+00   1.5619e-04   5.9785e-05   1.0702e-04   2.9015e+06   1.8502e+07
  3.5313e+01   3.5672e+01   3.5724e+00   2.6042e-04   1.4509e-04   8.6741e-05   4.4170e+06   2.8308e+07
  4.4457e+01   4.4891e+01   3.8022e+00   1.4291e-04  -1.2849e-04   7.0434e-05   6.6990e+06   4.2641e+07
  5.5968e+01   5.6517e+01   4.0325e+00   3.2440e-04   8.3315e-05   5.7473e-05   1.0061e+07   6.3750e+07
  7.0460e+01   7.1159e+01   4.2629e+00   1.5888e-04   1.2091e-04   4.7099e-05   1.4982e+07   9.5054e+07
  8.8703e+01   8.9638e+01   4.4938e+00  -5.6533e-05   1.1684e-05   3.8029e-05   2.2980e+07   1.4508e+08
  1.1167e+02   1.1293e+02   4.7248e+00  -1.8334e-04   3.8400e-05   3.0248e-05   3.6324e+07   2.2819e+08
  1.4059e+02   1.4209e+02   4.9545e+00  -2.7067e-04  -2.4588e-05   2.3987e-05   5.7759e+07   3.5875e+08
  1.7699e+02   1.7867e+02   5.1835e+00  -1.4144e-04   1.4175e-04   1.9608e-05   8.6440e+07   5.3465e+08
  2.2281e+02   2.2459e+02   5.4123e+00  -1.1317e-04   2.8029e-04   1.6524e-05   1.2171e+08   7.6112e+08
