## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00  -6.6604e-04   1.0597e-04   5.3539e-03   1.1518e+03   8.7660e+03
  3.5313e+00   3.5671e+00   1.2699e+00   4.2374e-03   3.9138e-04   4.2861e-03   1.7973e+03   1.3252e+04
  4.4457e+00   4.4921e+00   1.5005e+00   2.6273e-04  -7.0248e-04   3.5210e-03   2.6632e+03   1.9639e+04
  5.5968e+00   5.6537e+00   1.7304e+00   4.3300e-03  -5.5314e-04   2.9107e-03   3.8972e+03   2.8727e+04
  7.0460e+00   7.1023e+00   1.9585e+00   1.1227e-03   1.6403e-03   2.4109e-03   5.6804e+03   4.2538e+04
  8.8703e+00   8.9728e+00   2.1923e+00  -9.0462e-04  -1.3318e-04   1.9368e-03   8.8017e+03   6.6455e+04
  1.1167e+01   1.1261e+01   2.4195e+00  -1.7050e-03  -1.9817e-03   1.5479e-03   1.3779e+04   1.0331e+05
  1.4059e+01   1.4184e+01   2.6502e+00  -9.0819e-04  -5.9294e-04   1.3042e-03   1.9412e+04   1.4989e+05
  1.7699e+01   1.7862e+01   2.8807e+00   8.2027e-06  -1.8798e-03   1.1165e-03   2.6487e+04   2.0125e+05
  2.2281e+01   2.2435e+01   3.1086e+00  -9.5867e-04  -2.0146e-03   9.4155e-04   3.7244e+04   2.8256e+05
  2.8050e+01   2.8350e+01   3.3426e+00  -6.1419e-04  -1.0273e-03   8.0615e-04   5.0805e+04   3.9168e+05
  3.5313e+01   3.5600e+01   3.5704e+00  -1.3383e-03  -2.5148e-04   6.7218e-04   7.3076e+04   5.5184e+05
  4.4457e+01   4.4698e+01   3.7979e+00  -1.1610e-03   7.6797e-04   5.9038e-04   9.4726e+04   7.1612e+05
  5.5968e+01   5.6401e+01   4.0304e+00   5.8101e-04   2.2027e-03   5.2880e-04   1.1807e+05   8.9891e+05
  7.0460e+01   7.0982e+01   4.2604e+00   1.8730e-03  -4.4225e-05   4.5282e-04   1.6102e+05   1.2183e+06
  8.8703e+01   8.8994e+01   4.4866e+00   2.6142e-03  -3.2476e-04   4.0557e-04   2.0073e+05   1.5038e+06
  1.1167e+02   1.1253e+02   4.7211e+00  -9.4120e-04   8.3090e-05   4.0675e-04   1.9957e+05   1.5000e+06
  1.4059e+02   1.4397e+02   4.9677e+00  -6.1388e-04   1.5873e-03   2.4694e-04   5.4143e+05   4.0561e+06
  1.7699e+02   1.7970e+02   5.1893e+00  -3.6534e-04   7.7065e-04   1.5629e-04   1.3517e+06   1.0234e+07
  2.2281e+02   2.2081e+02   5.3953e+00   1.4918e-05   2.5020e-04   1.4555e-04   1.5585e+06   1.1899e+07
