## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   1.8108e-03  -2.3333e-04   1.7921e-03   1.0112e+04   5.7212e+04
  3.5313e+00   3.5639e+00   1.2690e+00   1.4670e-03   4.6385e-04   1.4521e-03   1.5402e+04   8.7954e+04
  4.4457e+00   4.4890e+00   1.4997e+00   1.1294e-03   2.6828e-04   1.1678e-03   2.3813e+04   1.3414e+05
  5.5968e+00   5.6528e+00   1.7303e+00   1.3799e-03  -4.6885e-04   9.4714e-04   3.6201e+04   2.0412e+05
  7.0460e+00   7.1147e+00   1.9603e+00   6.2813e-04   1.7307e-04   7.6362e-04   5.5693e+04   3.1523e+05
  8.8703e+00   8.9650e+00   2.1914e+00   4.3627e-04  -5.1758e-04   6.1487e-04   8.5898e+04   4.8865e+05
  1.1167e+01   1.1279e+01   2.4211e+00   1.0936e-04   2.7971e-04   4.9375e-04   1.3321e+05   7.5936e+05
  1.4059e+01   1.4195e+01   2.6510e+00  -6.8525e-04   5.5555e-05   3.9808e-04   2.0493e+05   1.1557e+06
  1.7699e+01   1.7889e+01   2.8822e+00  -4.2031e-04   3.0769e-05   3.2213e-04   3.1296e+05   1.7697e+06
  2.2281e+01   2.2504e+01   3.1117e+00  -3.9429e-05   1.0196e-07   2.5820e-04   4.8711e+05   2.7577e+06
  2.8050e+01   2.8341e+01   3.3423e+00   3.6068e-05  -1.8914e-05   2.0948e-04   7.4004e+05   4.2212e+06
  3.5313e+01   3.5674e+01   3.5724e+00   2.6185e-04  -1.9283e-05   1.6824e-04   1.1474e+06   6.4839e+06
  4.4457e+01   4.4884e+01   3.8021e+00   8.2680e-06  -2.2039e-04   1.3719e-04   1.7254e+06   9.6862e+06
  5.5968e+01   5.6466e+01   4.0317e+00  -9.4726e-05  -1.7009e-05   1.1382e-04   2.5068e+06   1.3996e+07
  7.0460e+01   7.0961e+01   4.2602e+00   2.0400e-05  -1.1525e-04   9.7197e-05   3.4375e+06   1.9283e+07
  8.8703e+01   8.9240e+01   4.4893e+00  -3.3408e-04  -2.6962e-04   8.6830e-05   4.3073e+06   2.4192e+07
  1.1167e+02   1.1240e+02   4.7201e+00   7.7816e-05  -3.0450e-04   7.7081e-05   5.4659e+06   3.0394e+07
  1.4059e+02   1.4183e+02   4.9526e+00  -6.2102e-05  -1.2783e-04   6.6964e-05   7.2421e+06   4.0871e+07
  1.7699e+02   1.7950e+02   5.1882e+00  -1.8780e-04   3.1942e-04   5.2277e-05   1.1883e+07   6.7808e+07
  2.2281e+02   2.2549e+02   5.4162e+00  -2.0766e-04  -8.3191e-05   3.8922e-05   2.1437e+07   1.2024e+08
