## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8277e+00   1.0375e+00   3.8850e-03  -7.1809e-04   1.8790e-03   9.3750e+03   6.0629e+04
  3.5313e+00   3.5621e+00   1.2685e+00  -1.2941e-03  -1.0184e-03   1.5641e-03   1.3530e+04   8.8062e+04
  4.4457e+00   4.4855e+00   1.4990e+00  -1.3215e-04   3.6298e-04   1.2987e-03   1.9625e+04   1.2858e+05
  5.5968e+00   5.6453e+00   1.7289e+00  -5.1595e-05   1.5607e-04   1.0739e-03   2.8703e+04   1.8860e+05
  7.0460e+00   7.1090e+00   1.9595e+00   1.0588e-03  -5.0787e-04   9.0124e-04   4.0753e+04   2.7027e+05
  8.8703e+00   8.9684e+00   2.1918e+00  -7.2430e-04  -2.2247e-04   7.3062e-04   6.2008e+04   4.1216e+05
  1.1167e+01   1.1268e+01   2.4200e+00   7.6911e-04  -5.9742e-05   5.8880e-04   9.5476e+04   6.4410e+05
  1.4059e+01   1.4180e+01   2.6499e+00   8.7828e-04  -8.8614e-04   4.9505e-04   1.3506e+05   9.0906e+05
  1.7699e+01   1.7902e+01   2.8829e+00   1.7438e-04  -9.2992e-04   4.0302e-04   2.0379e+05   1.3545e+06
  2.2281e+01   2.2472e+01   3.1103e+00  -4.0530e-04  -6.7618e-04   3.2053e-04   3.2217e+05   2.1277e+06
  2.8050e+01   2.8372e+01   3.3434e+00  -5.1584e-04  -1.3328e-05   2.6236e-04   4.8089e+05   3.1246e+06
  3.5313e+01   3.5696e+01   3.5730e+00   4.1449e-04   1.9629e-04   2.1121e-04   7.4199e+05   4.7980e+06
  4.4457e+01   4.4959e+01   3.8037e+00  -3.7560e-04   4.7318e-05   1.6733e-04   1.1822e+06   7.6662e+06
  5.5968e+01   5.6606e+01   4.0341e+00  -7.4170e-04  -4.1157e-04   1.3065e-04   1.9392e+06   1.2528e+07
  7.0460e+01   7.1256e+01   4.2643e+00  -7.0117e-04  -2.9610e-04   1.0241e-04   3.1560e+06   2.0151e+07
  8.8703e+01   8.9655e+01   4.4940e+00  -1.8173e-04  -5.4634e-05   8.1954e-05   4.9283e+06   3.0928e+07
  1.1167e+02   1.1307e+02   4.7260e+00  -3.4166e-04   1.6930e-04   6.4269e-05   8.0137e+06   4.9898e+07
  1.4059e+02   1.4244e+02   4.9569e+00  -4.5015e-04  -7.5705e-05   4.7910e-05   1.4421e+07   8.9966e+07
  1.7699e+02   1.7889e+02   5.1848e+00  -2.3095e-04   1.4146e-05   3.7076e-05   2.4080e+07   1.5024e+08
  2.2281e+02   2.2503e+02   5.4142e+00  -3.0020e-04   2.3273e-05   2.9693e-05   3.7544e+07   2.3629e+08
