## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8325e+00   1.0392e+00  -7.9321e-04   2.4173e-04   5.5650e+05   5.5650e+05
  3.5313e+00   3.5678e+00   1.2701e+00  -4.4235e-04   1.9384e-04   8.6542e+05   8.6542e+05
  4.4457e+00   4.4923e+00   1.5005e+00  -4.3701e-04   1.5530e-04   1.3483e+06   1.3483e+06
  5.5968e+00   5.6547e+00   1.7306e+00  -2.8661e-04   1.2431e-04   2.1043e+06   2.1043e+06
  7.0460e+00   7.1195e+00   1.9609e+00  -2.4820e-04   9.9772e-05   3.2667e+06   3.2667e+06
  8.8703e+00   8.9661e+00   2.1915e+00  -3.3794e-04   7.9838e-05   5.1016e+06   5.1016e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -2.4450e-04   6.3710e-05   8.0116e+06   8.0116e+06
  1.4059e+01   1.4206e+01   2.6517e+00  -1.8108e-04   5.1269e-05   1.2371e+07   1.2371e+07
  1.7699e+01   1.7886e+01   2.8820e+00  -2.1125e-04   4.1210e-05   1.9148e+07   1.9148e+07
  2.2281e+01   2.2505e+01   3.1117e+00  -2.1935e-04   3.3145e-05   2.9601e+07   2.9601e+07
  2.8050e+01   2.8341e+01   3.3423e+00  -2.0610e-04   2.6839e-05   4.5145e+07   4.5145e+07
  3.5313e+01   3.5671e+01   3.5724e+00  -3.3507e-04   2.1708e-05   6.9007e+07   6.9007e+07
  4.4457e+01   4.4897e+01   3.8024e+00  -5.5660e-04   1.7629e-05   1.0463e+08   1.0463e+08
  5.5968e+01   5.6515e+01   4.0325e+00  -5.2237e-04   1.4392e-05   1.5700e+08   1.5700e+08
  7.0460e+01   7.1134e+01   4.2626e+00  -3.7518e-04   1.1814e-05   2.3301e+08   2.3301e+08
  8.8703e+01   8.9537e+01   4.4926e+00  -2.6776e-04   9.7574e-06   3.4156e+08   3.4156e+08
  1.1167e+02   1.1280e+02   4.7236e+00  -1.9441e-04   7.9891e-06   5.0949e+08   5.0949e+08
  1.4059e+02   1.4214e+02   4.9548e+00  -1.4259e-04   6.3845e-06   7.9778e+08   7.9778e+08
  1.7699e+02   1.7884e+02   5.1845e+00   1.4351e-04   5.0968e-06   1.2518e+09   1.2518e+09
  2.2281e+02   2.2473e+02   5.4129e+00   3.3811e-04   4.1899e-06   1.8523e+09   1.8523e+09
