## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00  -2.5767e-04  -1.2453e-03   1.3296e-03   1.8411e+04   1.8411e+04
  3.5313e+00   3.5632e+00   1.2687e+00   1.0933e-03   6.9719e-04   1.0967e-03   2.7061e+04   2.7061e+04
  4.4457e+00   4.4911e+00   1.5002e+00  -7.1573e-06  -4.5207e-04   9.0308e-04   3.9906e+04   3.9906e+04
  5.5968e+00   5.6491e+00   1.7296e+00   2.6634e-04   6.0189e-04   7.5214e-04   5.7530e+04   5.7530e+04
  7.0460e+00   7.0975e+00   1.9578e+00   1.5121e-03  -8.0439e-04   6.3976e-04   7.9515e+04   7.9515e+04
  8.8703e+00   8.9495e+00   2.1896e+00   1.5621e-03  -2.2496e-03   5.5036e-04   1.0745e+05   1.0745e+05
  1.1167e+01   1.1247e+01   2.4181e+00  -2.1852e-04  -2.5108e-03   4.6513e-04   1.5043e+05   1.5043e+05
  1.4059e+01   1.4194e+01   2.6509e+00  -1.0149e-03  -2.6497e-03   3.8958e-04   2.1444e+05   2.1444e+05
  1.7699e+01   1.7907e+01   2.8832e+00  -2.1800e-03  -2.1084e-03   3.1472e-04   3.2858e+05   3.2858e+05
  2.2281e+01   2.2502e+01   3.1116e+00  -2.3630e-03  -1.7553e-03   2.4955e-04   5.2259e+05   5.2259e+05
  2.8050e+01   2.8358e+01   3.3429e+00  -9.9715e-04   4.8238e-04   2.0299e-04   7.8982e+05   7.8982e+05
  3.5313e+01   3.5770e+01   3.5751e+00  -1.5131e-03   1.4897e-03   1.5812e-04   1.3017e+06   1.3017e+06
  4.4457e+01   4.4910e+01   3.8026e+00  -2.1596e-03   1.8591e-03   1.2233e-04   2.1748e+06   2.1748e+06
  5.5968e+01   5.6598e+01   4.0339e+00  -1.7558e-04  -5.1055e-04   9.9177e-05   3.3088e+06   3.3088e+06
  7.0460e+01   7.0970e+01   4.2603e+00   2.5280e-04  -8.8191e-04   8.0288e-05   5.0488e+06   5.0488e+06
  8.8703e+01   8.9425e+01   4.4913e+00   4.8350e-04   2.9457e-04   7.4652e-05   5.8399e+06   5.8399e+06
  1.1167e+02   1.1318e+02   4.7269e+00   9.3284e-04   2.7980e-04   5.8212e-05   9.6043e+06   9.6043e+06
  1.4059e+02   1.4223e+02   4.9554e+00  -1.2203e-03   2.3124e-05   4.2088e-05   1.8373e+07   1.8373e+07
  1.7699e+02   1.7767e+02   5.1778e+00  -1.3856e-03  -3.8384e-05   3.5889e-05   2.5268e+07   2.5268e+07
  2.2281e+02   2.2268e+02   5.4036e+00   2.2992e-04  -1.1129e-03   3.7894e-05   2.2665e+07   2.2665e+07
