## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   2.1258e-04  -2.8162e-04   3.1000e-04   3.3755e+05   3.3755e+05
  3.5313e+00   3.5662e+00   1.2696e+00   3.6562e-05  -7.8186e-05   2.5204e-04   5.1067e+05   5.1067e+05
  4.4457e+00   4.4908e+00   1.5001e+00  -2.4947e-04  -4.9099e-04   2.0395e-04   7.7985e+05   7.7985e+05
  5.5968e+00   5.6531e+00   1.7303e+00  -3.6486e-04  -1.1313e-04   1.6509e-04   1.1902e+06   1.1902e+06
  7.0460e+00   7.1157e+00   1.9604e+00  -6.8142e-04  -1.0114e-04   1.3428e-04   1.7992e+06   1.7992e+06
  8.8703e+00   8.9637e+00   2.1912e+00  -2.4871e-04  -2.3203e-07   1.0871e-04   2.7450e+06   2.7450e+06
  1.1167e+01   1.1275e+01   2.4207e+00  -3.5708e-04  -8.9007e-05   8.7477e-05   4.2392e+06   4.2392e+06
  1.4059e+01   1.4197e+01   2.6511e+00  -2.1498e-04  -1.7329e-04   7.1500e-05   6.3453e+06   6.3453e+06
  1.7699e+01   1.7875e+01   2.8814e+00   4.7254e-06  -6.6567e-05   5.8521e-05   9.4721e+06   9.4721e+06
  2.2281e+01   2.2482e+01   3.1107e+00  -1.4169e-04   7.1077e-05   4.7846e-05   1.4170e+07   1.4170e+07
  2.8050e+01   2.8301e+01   3.3409e+00  -4.2349e-04  -4.1878e-04   3.9993e-05   2.0282e+07   2.0282e+07
  3.5313e+01   3.5605e+01   3.5705e+00  -5.2745e-04  -5.3795e-04   3.3913e-05   2.8206e+07   2.8206e+07
  4.4457e+01   4.4799e+01   3.8001e+00  -4.2408e-04  -6.5427e-04   2.8839e-05   3.9005e+07   3.9005e+07
  5.5968e+01   5.6352e+01   4.0296e+00  -5.4272e-04  -4.5467e-04   2.5233e-05   5.0948e+07   5.0948e+07
  7.0460e+01   7.0882e+01   4.2590e+00  -3.4070e-04  -1.7172e-04   2.2808e-05   6.2358e+07   6.2358e+07
  8.8703e+01   8.9365e+01   4.4907e+00  -2.3122e-04  -1.5907e-04   2.0210e-05   7.9423e+07   7.9423e+07
  1.1167e+02   1.1269e+02   4.7226e+00  -2.5265e-04  -3.9608e-04   1.7345e-05   1.0782e+08   1.0782e+08
  1.4059e+02   1.4256e+02   4.9578e+00   1.6356e-04  -2.3823e-04   1.3220e-05   1.8560e+08   1.8560e+08
  1.7699e+02   1.7915e+02   5.1862e+00   3.6844e-04  -5.3781e-04   1.0046e-05   3.2145e+08   3.2145e+08
  2.2281e+02   2.2463e+02   5.4123e+00  -1.1247e-05  -4.0976e-04   8.3543e-06   4.6478e+08   4.6478e+08
