## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8331e+00   1.0394e+00  -7.6783e-05   8.5850e-05   3.0495e-04   3.5139e+05   3.5139e+05
  3.5313e+00   3.5685e+00   1.2702e+00   4.0458e-05   1.5570e-04   2.4490e-04   5.4483e+05   5.4483e+05
  4.4457e+00   4.4927e+00   1.5005e+00   5.3667e-05   2.3412e-04   1.9601e-04   8.5050e+05   8.5050e+05
  5.5968e+00   5.6555e+00   1.7307e+00   1.2641e-04   3.4302e-06   1.5662e-04   1.3322e+06   1.3322e+06
  7.0460e+00   7.1206e+00   1.9611e+00  -1.2726e-04   2.6649e-04   1.2525e-04   2.0831e+06   2.0831e+06
  8.8703e+00   8.9641e+00   2.1913e+00  -2.2682e-04  -1.9349e-04   1.0018e-04   3.2562e+06   3.2562e+06
  1.1167e+01   1.1285e+01   2.4215e+00  -2.7287e-04  -3.6247e-05   7.9983e-05   5.1081e+06   5.1081e+06
  1.4059e+01   1.4208e+01   2.6518e+00  -3.3836e-04  -6.5439e-05   6.3999e-05   7.9783e+06   7.9783e+06
  1.7699e+01   1.7885e+01   2.8820e+00  -2.3291e-04  -1.6387e-04   5.1249e-05   1.2442e+07   1.2442e+07
  2.2281e+01   2.2511e+01   3.1120e+00  -2.8401e-04   1.0731e-04   4.1195e-05   1.9256e+07   1.9256e+07
  2.8050e+01   2.8344e+01   3.3424e+00  -4.7592e-04   1.0795e-04   3.3168e-05   2.9704e+07   2.9704e+07
  3.5313e+01   3.5675e+01   3.5724e+00  -3.8063e-04  -3.1478e-05   2.6698e-05   4.5847e+07   4.5847e+07
  4.4457e+01   4.4894e+01   3.8023e+00  -1.6434e-04  -3.1881e-04   2.1714e-05   6.9305e+07   6.9305e+07
  5.5968e+01   5.6489e+01   4.0320e+00  -2.4391e-04  -4.4921e-04   1.7835e-05   1.0274e+08   1.0274e+08
  7.0460e+01   7.1119e+01   4.2623e+00  -5.1318e-04  -4.0516e-04   1.4808e-05   1.4904e+08   1.4904e+08
  8.8703e+01   8.9509e+01   4.4923e+00  -5.3164e-04  -3.0576e-04   1.2298e-05   2.1607e+08   2.1607e+08
  1.1167e+02   1.1264e+02   4.7222e+00  -8.6063e-04  -2.9695e-04   1.0319e-05   3.0688e+08   3.0688e+08
  1.4059e+02   1.4166e+02   4.9514e+00  -5.5800e-04  -6.6671e-04   8.7865e-06   4.2328e+08   4.2328e+08
  1.7699e+02   1.7861e+02   5.1831e+00  -4.7446e-04  -5.6957e-04   7.5343e-06   5.7567e+08   5.7567e+08
  2.2281e+02   2.2455e+02   5.4120e+00  -4.3519e-04   2.3060e-04   6.2336e-06   8.4095e+08   8.4095e+08
