## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00  -6.4524e-04   2.2722e-04   3.3720e-04   2.8235e+05   2.8235e+05
  3.5313e+00   3.5670e+00   1.2698e+00  -1.0604e-04   1.1111e-05   2.7379e-04   4.2827e+05   4.2827e+05
  4.4457e+00   4.4895e+00   1.4998e+00  -2.3132e-04   1.5866e-04   2.2135e-04   6.5522e+05   6.5522e+05
  5.5968e+00   5.6533e+00   1.7303e+00   4.0796e-04  -4.4224e-04   1.7927e-04   9.9889e+05   9.9889e+05
  7.0460e+00   7.1155e+00   1.9603e+00  -2.6007e-04  -2.7447e-04   1.4560e-04   1.5143e+06   1.5143e+06
  8.8703e+00   8.9647e+00   2.1913e+00   5.1773e-05  -4.1094e-04   1.1748e-04   2.3259e+06   2.3259e+06
  1.1167e+01   1.1274e+01   2.4206e+00  -4.0094e-05  -2.0964e-04   9.4792e-05   3.5728e+06   3.5728e+06
  1.4059e+01   1.4188e+01   2.6504e+00  -5.0806e-04   3.4860e-05   7.8259e-05   5.2418e+06   5.2418e+06
  1.7699e+01   1.7873e+01   2.8813e+00  -3.7052e-04   6.0017e-05   6.4667e-05   7.6769e+06   7.6769e+06
  2.2281e+01   2.2468e+01   3.1101e+00  -2.1046e-04  -1.8094e-04   5.3424e-05   1.1248e+07   1.1248e+07
  2.8050e+01   2.8303e+01   3.3410e+00  -5.0611e-04  -1.4239e-04   4.5387e-05   1.5584e+07   1.5584e+07
  3.5313e+01   3.5574e+01   3.5696e+00  -1.0305e-03   2.3888e-05   3.8819e-05   2.1304e+07   2.1304e+07
  4.4457e+01   4.4804e+01   3.8003e+00  -7.5165e-04   6.7744e-05   3.3392e-05   2.8791e+07   2.8791e+07
  5.5968e+01   5.6395e+01   4.0303e+00  -5.5113e-04  -9.7875e-05   2.8496e-05   3.9535e+07   3.9535e+07
  7.0460e+01   7.1013e+01   4.2608e+00  -2.4737e-04  -3.1462e-04   2.4688e-05   5.2673e+07   5.2673e+07
  8.8703e+01   8.9604e+01   4.4934e+00  -3.6701e-04  -2.5981e-04   2.0586e-05   7.5753e+07   7.5753e+07
  1.1167e+02   1.1306e+02   4.7259e+00  -3.8889e-04   9.4626e-05   1.6129e-05   1.2340e+08   1.2340e+08
  1.4059e+02   1.4171e+02   4.9517e+00  -8.7563e-05   2.1442e-04   1.2860e-05   1.9413e+08   1.9413e+08
  1.7699e+02   1.7822e+02   5.1809e+00   5.5609e-05   1.0412e-04   1.1512e-05   2.4224e+08   2.4224e+08
  2.2281e+02   2.2476e+02   5.4129e+00   7.3172e-04   5.4353e-04   1.0058e-05   3.1733e+08   3.1733e+08
