## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8315e+00   1.0389e+00   4.0336e-04  -7.1852e-04   9.1664e-04   3.8816e+04   3.8816e+04
  3.5313e+00   3.5658e+00   1.2695e+00  -2.4347e-05  -6.1149e-04   7.6003e-04   5.6460e+04   5.6460e+04
  4.4457e+00   4.4850e+00   1.4988e+00  -1.1702e-03   1.2387e-03   6.2872e-04   8.2508e+04   8.2508e+04
  5.5968e+00   5.6427e+00   1.7284e+00  -5.6361e-04  -9.9889e-05   5.2953e-04   1.1631e+05   1.1631e+05
  7.0460e+00   7.0977e+00   1.9578e+00  -8.6117e-04  -1.2182e-03   4.5598e-04   1.5686e+05   1.5686e+05
  8.8703e+00   8.9428e+00   2.1889e+00  -9.6242e-04  -1.0640e-03   3.9717e-04   2.0676e+05   2.0676e+05
  1.1167e+01   1.1241e+01   2.4176e+00  -5.4035e-04  -1.4058e-03   3.4062e-04   2.8111e+05   2.8111e+05
  1.4059e+01   1.4164e+01   2.6487e+00  -2.0842e-04  -5.6285e-04   3.0305e-04   3.5512e+05   3.5512e+05
  1.7699e+01   1.7844e+01   2.8796e+00  -6.4927e-04  -8.0874e-04   2.6619e-04   4.6029e+05   4.6029e+05
  2.2281e+01   2.2464e+01   3.1099e+00  -9.5194e-06  -1.2125e-03   2.2037e-04   6.7156e+05   6.7156e+05
  2.8050e+01   2.8263e+01   3.3395e+00  -1.1148e-04  -1.8675e-04   1.8940e-04   9.0914e+05   9.0914e+05
  3.5313e+01   3.5353e+01   3.5633e+00  -2.5241e-04  -3.0687e-03   1.8243e-04   9.7992e+05   9.7992e+05
  4.4457e+01   4.4488e+01   3.7932e+00  -1.0201e-03  -4.0988e-03   1.7807e-04   1.0286e+06   1.0286e+06
  5.5968e+01   5.6517e+01   4.0325e+00  -1.3367e-03  -3.8525e-03   1.6573e-04   1.1874e+06   1.1874e+06
  7.0460e+01   7.1210e+01   4.2636e+00  -3.1408e-04  -3.5302e-03   1.3511e-04   1.7867e+06   1.7867e+06
  8.8703e+01   9.0436e+01   4.5026e+00  -1.5038e-03  -1.0484e-04   9.9538e-05   3.2918e+06   3.2918e+06
  1.1167e+02   1.1442e+02   4.7379e+00  -1.7664e-03  -1.1927e-03   5.7713e-05   9.7919e+06   9.7919e+06
  1.4059e+02   1.4407e+02   4.9684e+00  -3.9907e-04  -2.2721e-04   3.2093e-05   3.1665e+07   3.1665e+07
  1.7699e+02   1.8018e+02   5.1920e+00  -4.3596e-04   2.7252e-04   1.8638e-05   9.3892e+07   9.3892e+07
  2.2281e+02   2.2361e+02   5.4078e+00  -1.7237e-04   3.8814e-04   1.5393e-05   1.3765e+08   1.3765e+08
