## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8311e+00   1.0388e+00  -1.0389e-03   1.7267e-03   1.0940e+04   5.7471e+04
  3.5313e+00   3.5654e+00   1.2694e+00   9.3302e-04   1.4006e-03   1.6627e+04   8.5441e+04
  4.4457e+00   4.4935e+00   1.5008e+00  -6.1447e-04   1.1482e-03   2.4740e+04   1.2859e+05
  5.5968e+00   5.6464e+00   1.7291e+00  -2.6448e-03   9.3270e-04   3.7495e+04   1.9426e+05
  7.0460e+00   7.1162e+00   1.9605e+00  -1.3207e-03   7.6213e-04   5.6156e+04   2.9336e+05
  8.8703e+00   8.9702e+00   2.1920e+00  -1.8282e-03   6.0682e-04   8.8580e+04   4.5935e+05
  1.1167e+01   1.1277e+01   2.4208e+00  -1.7707e-03   4.8043e-04   1.4132e+05   7.2489e+05
  1.4059e+01   1.4192e+01   2.6507e+00  -1.4435e-03   3.9189e-04   2.1239e+05   1.0739e+06
  1.7699e+01   1.7867e+01   2.8810e+00  -7.8790e-04   3.2366e-04   3.1138e+05   1.5844e+06
  2.2281e+01   2.2467e+01   3.1101e+00  -4.0359e-04   2.6495e-04   4.6465e+05   2.3710e+06
  2.8050e+01   2.8318e+01   3.3415e+00  -5.3229e-04   2.2121e-04   6.6654e+05   3.4410e+06
  3.5313e+01   3.5592e+01   3.5701e+00  -2.0615e-04   1.8571e-04   9.4577e+05   4.8548e+06
  4.4457e+01   4.4778e+01   3.7997e+00  -5.1027e-04   1.5928e-04   1.2857e+06   6.6452e+06
  5.5968e+01   5.6387e+01   4.0302e+00  -4.4257e-04   1.3904e-04   1.6873e+06   8.6329e+06
  7.0460e+01   7.0913e+01   4.2595e+00  -1.1994e-04   1.2250e-04   2.1738e+06   1.0987e+07
  8.8703e+01   8.9267e+01   4.4896e+00   5.3104e-04   1.0995e-04   2.6980e+06   1.3855e+07
  1.1167e+02   1.1285e+02   4.7240e+00   1.2142e-03   9.4466e-05   3.6552e+06   1.8606e+07
  1.4059e+02   1.4362e+02   4.9653e+00   3.4395e-04   6.5021e-05   7.7153e+06   3.9053e+07
  1.7699e+02   1.8056e+02   5.1942e+00  -6.3046e-05   3.8602e-05   2.1890e+07   1.1179e+08
  2.2281e+02   2.2521e+02   5.4150e+00  -1.6732e-05   2.7672e-05   4.2598e+07   2.1530e+08
