## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8306e+00   1.0385e+00   6.4658e-01   4.8931e-03   2.6750e+04   2.6750e+04
  3.5313e+00   3.5594e+00   1.2677e+00   6.4114e-01   4.1632e-03   3.6952e+04   3.6952e+04
  4.4457e+00   4.4797e+00   1.4976e+00   6.4119e-01   3.5373e-03   5.1185e+04   5.1185e+04
  5.5968e+00   5.6402e+00   1.7280e+00   6.4604e-01   3.0261e-03   6.9939e+04   6.9939e+04
  7.0460e+00   7.0874e+00   1.9564e+00   6.4237e-01   2.6722e-03   8.9692e+04   8.9692e+04
  8.8703e+00   8.9210e+00   2.1864e+00   6.4022e-01   2.4251e-03   1.0890e+05   1.0890e+05
  1.1167e+01   1.1219e+01   2.4156e+00   6.4429e-01   2.2426e-03   1.2735e+05   1.2735e+05
  1.4059e+01   1.4115e+01   2.6452e+00   6.4577e-01   2.1266e-03   1.4162e+05   1.4162e+05
  1.7699e+01   1.7852e+01   2.8801e+00   6.4435e-01   1.9533e-03   1.6786e+05   1.6786e+05
  2.2281e+01   2.2549e+01   3.1137e+00   6.5366e-01   1.5294e-03   2.7381e+05   2.7381e+05
  2.8050e+01   2.8329e+01   3.3419e+00   6.5126e-01   1.1880e-03   4.5382e+05   4.5382e+05
  3.5313e+01   3.5636e+01   3.5713e+00   6.4714e-01   1.0136e-03   6.2342e+05   6.2342e+05
  4.4457e+01   4.4629e+01   3.7964e+00   6.4424e-01   8.6152e-04   8.6291e+05   8.6291e+05
  5.5968e+01   5.5636e+01   4.0168e+00   6.4412e-01   9.8152e-04   6.6482e+05   6.6482e+05
  7.0460e+01   7.1229e+01   4.2637e+00   6.4477e-01   1.1119e-03   5.1806e+05   5.1806e+05
  8.8703e+01   8.9791e+01   4.4954e+00   6.4259e-01   7.4652e-04   1.1492e+06   1.1492e+06
  1.1167e+02   1.1470e+02   4.7405e+00   6.3551e-01   4.5397e-04   3.1077e+06   3.1077e+06
  1.4059e+02   1.4318e+02   4.9621e+00   6.3419e-01   2.8242e-04   8.0297e+06   8.0297e+06
  1.7699e+02   1.7902e+02   5.1854e+00   6.2883e-01   2.0142e-04   1.5787e+07   1.5787e+07
  2.2281e+02   2.2531e+02   5.4153e+00   6.2996e-01   1.6766e-04   2.2785e+07   2.2785e+07
