## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8255e+00   1.0368e+00   1.3370e-03  -2.1185e-04   1.8595e-03   9.4320e+03   9.4320e+03
  3.5313e+00   3.5658e+00   1.2695e+00   9.9250e-04  -4.2750e-03   1.5299e-03   1.3935e+04   1.3935e+04
  4.4457e+00   4.4825e+00   1.4983e+00   4.0948e-04  -6.7845e-04   1.2654e-03   2.0367e+04   2.0367e+04
  5.5968e+00   5.6432e+00   1.7286e+00  -6.3513e-07  -1.5006e-03   1.0734e-03   2.8306e+04   2.8306e+04
  7.0460e+00   7.0998e+00   1.9582e+00  -7.9533e-04   5.5549e-05   9.3074e-04   3.7649e+04   3.7649e+04
  8.8703e+00   8.9468e+00   2.1894e+00   4.0953e-04  -6.5236e-04   8.0531e-04   5.0290e+04   5.0290e+04
  1.1167e+01   1.1232e+01   2.4169e+00  -9.1653e-04  -1.4560e-03   6.9542e-04   6.7439e+04   6.7439e+04
  1.4059e+01   1.4177e+01   2.6497e+00   4.7768e-04  -1.1907e-03   6.1060e-04   8.7477e+04   8.7477e+04
  1.7699e+01   1.7850e+01   2.8800e+00  -1.5942e-03  -9.2740e-04   5.2369e-04   1.1892e+05   1.1892e+05
  2.2281e+01   2.2451e+01   3.1093e+00   3.5923e-04  -2.0642e-03   4.3709e-04   1.7071e+05   1.7071e+05
  2.8050e+01   2.8279e+01   3.3401e+00  -5.3496e-04   1.0404e-05   3.7475e-04   2.3224e+05   2.3224e+05
  3.5313e+01   3.5368e+01   3.5638e+00  -4.8417e-04  -3.1000e-03   3.5823e-04   2.5414e+05   2.5414e+05
  4.4457e+01   4.4489e+01   3.7932e+00  -8.8667e-04  -4.7242e-03   3.4994e-04   2.6633e+05   2.6633e+05
  5.5968e+01   5.6494e+01   4.0321e+00  -1.3187e-03  -3.7789e-03   3.3700e-04   2.8718e+05   2.8718e+05
  7.0460e+01   7.1197e+01   4.2634e+00  -2.2665e-04  -3.5558e-03   2.7962e-04   4.1714e+05   4.1714e+05
  8.8703e+01   9.0397e+01   4.5022e+00  -1.8153e-03  -6.7990e-05   2.0912e-04   7.4576e+05   7.4576e+05
  1.1167e+02   1.1464e+02   4.7399e+00  -1.7917e-03  -1.2466e-03   1.1759e-04   2.3586e+06   2.3586e+06
  1.4059e+02   1.4403e+02   4.9681e+00  -3.6932e-04  -2.4097e-04   6.4001e-05   7.9623e+06   7.9623e+06
  1.7699e+02   1.8021e+02   5.1922e+00  -4.2806e-04   3.1047e-04   3.7358e-05   2.3369e+07   2.3369e+07
  2.2281e+02   2.2358e+02   5.4076e+00  -1.9115e-04   3.6824e-04   3.0876e-05   3.4210e+07   3.4210e+07
