## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8322e+00   1.0391e+00   3.1066e-05  -3.7201e-04   2.8634e-04   3.9474e+05   3.9474e+05
  3.5313e+00   3.5673e+00   1.2699e+00  -9.3779e-05   2.8746e-04   2.3055e-04   6.0894e+05   6.0894e+05
  4.4457e+00   4.4916e+00   1.5003e+00   2.1141e-04  -1.5983e-04   1.8467e-04   9.4908e+05   9.4908e+05
  5.5968e+00   5.6554e+00   1.7307e+00   2.4754e-04   1.1699e-04   1.4796e-04   1.4785e+06   1.4785e+06
  7.0460e+00   7.1194e+00   1.9609e+00   1.0366e-04  -1.9847e-05   1.1855e-04   2.3029e+06   2.3029e+06
  8.8703e+00   8.9658e+00   2.1915e+00  -2.0511e-04  -1.0218e-04   9.4674e-05   3.6110e+06   3.6110e+06
  1.1167e+01   1.1285e+01   2.4216e+00   1.7325e-04   4.7482e-05   7.5331e-05   5.7035e+06   5.7035e+06
  1.4059e+01   1.4208e+01   2.6519e+00  -2.8060e-05  -1.0260e-04   6.0170e-05   8.9398e+06   8.9398e+06
  1.7699e+01   1.7888e+01   2.8822e+00   4.9188e-05  -2.8771e-05   4.7982e-05   1.4058e+07   1.4058e+07
  2.2281e+01   2.2515e+01   3.1122e+00  -1.2771e-05  -4.4524e-05   3.8241e-05   2.2133e+07   2.2133e+07
  2.8050e+01   2.8349e+01   3.3426e+00  -3.2066e-05  -3.0456e-05   3.0656e-05   3.4439e+07   3.4439e+07
  3.5313e+01   3.5690e+01   3.5729e+00   7.8168e-05   1.2206e-05   2.4504e-05   5.3902e+07   5.3902e+07
  4.4457e+01   4.4930e+01   3.8031e+00  -1.6039e-05  -7.0068e-06   1.9572e-05   8.4490e+07   8.4490e+07
  5.5968e+01   5.6555e+01   4.0332e+00   7.3823e-06  -2.1560e-05   1.5679e-05   1.3165e+08   1.3165e+08
  7.0460e+01   7.1203e+01   4.2635e+00  -5.3997e-05  -5.9694e-05   1.2581e-05   2.0449e+08   2.0449e+08
  8.8703e+01   8.9608e+01   4.4934e+00  -1.2155e-04  -1.1711e-04   1.0148e-05   3.1428e+08   3.1428e+08
  1.1167e+02   1.1277e+02   4.7233e+00  -2.7766e-04  -1.0957e-04   8.2560e-06   4.7484e+08   4.7484e+08
  1.4059e+02   1.4186e+02   4.9528e+00  -3.8023e-04  -5.7732e-05   6.8395e-06   6.9189e+08   6.9189e+08
  1.7699e+02   1.7864e+02   5.1833e+00  -3.1404e-04  -7.5932e-05   5.7045e-06   9.9462e+08   9.9462e+08
  2.2281e+02   2.2466e+02   5.4126e+00  -1.7248e-04  -5.6409e-05   4.7670e-06   1.4243e+09   1.4243e+09
