## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8299e+00   1.0383e+00   4.2580e-05   3.5047e-05   5.4465e-04   1.1048e+05   1.1048e+05
  3.5313e+00   3.5657e+00   1.2695e+00   1.4472e-04   4.2558e-04   4.4561e-04   1.6505e+05   1.6505e+05
  4.4457e+00   4.4874e+00   1.4994e+00  -6.2980e-04   1.4666e-04   3.6462e-04   2.4650e+05   2.4650e+05
  5.5968e+00   5.6509e+00   1.7299e+00  -2.9140e-04   4.2623e-06   2.9882e-04   3.6702e+05   3.6702e+05
  7.0460e+00   7.1145e+00   1.9602e+00  -1.6731e-04  -1.0807e-04   2.4407e-04   5.5014e+05   5.5014e+05
  8.8703e+00   8.9630e+00   2.1912e+00   1.0838e-04  -8.6227e-05   1.9926e-04   8.2544e+05   8.2544e+05
  1.1167e+01   1.1276e+01   2.4208e+00  -9.5156e-05  -9.8030e-05   1.5989e-04   1.2820e+06   1.2820e+06
  1.4059e+01   1.4193e+01   2.6508e+00  -1.0960e-04   1.6901e-04   1.3105e-04   1.9084e+06   1.9084e+06
  1.7699e+01   1.7892e+01   2.8824e+00  -2.3458e-04   7.6461e-05   1.0645e-04   2.8921e+06   2.8921e+06
  2.2281e+01   2.2509e+01   3.1120e+00  -3.9909e-04   2.1600e-04   8.4643e-05   4.5744e+06   4.5744e+06
  2.8050e+01   2.8336e+01   3.3422e+00  -2.1144e-04  -3.1183e-05   6.8852e-05   6.9132e+06   6.9132e+06
  3.5313e+01   3.5643e+01   3.5716e+00  -5.2168e-05   1.6823e-04   5.6608e-05   1.0227e+07   1.0227e+07
  4.4457e+01   4.4894e+01   3.8023e+00  -2.6558e-04   1.0671e-04   4.6128e-05   1.5402e+07   1.5402e+07
  5.5968e+01   5.6464e+01   4.0316e+00  -3.5416e-04  -3.1044e-04   3.8010e-05   2.2684e+07   2.2684e+07
  7.0460e+01   7.1227e+01   4.2639e+00  -5.2608e-04  -8.7781e-05   3.1319e-05   3.3411e+07   3.3411e+07
  8.8703e+01   8.9584e+01   4.4932e+00  -7.4732e-04  -4.0067e-04   2.5187e-05   5.1663e+07   5.1663e+07
  1.1167e+02   1.1295e+02   4.7249e+00  -5.7154e-04  -2.4261e-04   2.0227e-05   8.0107e+07   8.0107e+07
  1.4059e+02   1.4217e+02   4.9550e+00   2.0879e-05  -7.8705e-05   1.5719e-05   1.3264e+08   1.3264e+08
  1.7699e+02   1.7860e+02   5.1832e+00   1.8869e-04   1.1952e-04   1.2686e-05   2.0363e+08   2.0363e+08
  2.2281e+02   2.2394e+02   5.4093e+00   4.3432e-04   1.4303e-04   1.1191e-05   2.6169e+08   2.6169e+08
