## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8304e+00   1.0385e+00   8.5052e-03   2.0986e-03   3.4480e-03   2.6910e+03   2.6910e+03
  3.5313e+00   3.5583e+00   1.2674e+00  -1.6188e-03   4.0457e-03   2.8696e-03   3.8850e+03   3.8850e+03
  4.4457e+00   4.4889e+00   1.4997e+00   2.6829e-03  -2.2074e-03   2.3968e-03   5.5690e+03   5.5690e+03
  5.5968e+00   5.6484e+00   1.7295e+00  -2.2336e-03  -5.7293e-03   1.9288e-03   8.5990e+03   8.5990e+03
  7.0460e+00   7.0961e+00   1.9576e+00  -3.1432e-03   1.9594e-03   1.6251e-03   1.2114e+04   1.2114e+04
  8.8703e+00   8.9347e+00   2.1880e+00   9.6079e-04   3.4297e-03   1.4242e-03   1.5773e+04   1.5773e+04
  1.1167e+01   1.1272e+01   2.4205e+00   3.8494e-03  -1.0875e-03   1.2313e-03   2.1102e+04   2.1102e+04
  1.4059e+01   1.4198e+01   2.6512e+00  -2.5996e-04  -1.4022e-03   1.0110e-03   3.1301e+04   3.1301e+04
  1.7699e+01   1.7908e+01   2.8832e+00   5.0395e-04  -1.4406e-03   8.0734e-04   4.9083e+04   4.9083e+04
  2.2281e+01   2.2584e+01   3.1153e+00   7.1396e-05   2.5477e-03   6.1216e-04   8.5370e+04   8.5370e+04
  2.8050e+01   2.8390e+01   3.3441e+00  -6.5347e-04  -3.5830e-04   4.5965e-04   1.5142e+05   1.5142e+05
  3.5313e+01   3.5785e+01   3.5756e+00   5.1328e-04  -6.3654e-04   3.4707e-04   2.6559e+05   2.6559e+05
  4.4457e+01   4.5011e+01   3.8049e+00   1.2441e-04   1.3938e-03   2.6447e-04   4.5738e+05   4.5738e+05
  5.5968e+01   5.6752e+01   4.0367e+00   7.7942e-04   1.3403e-03   2.0095e-04   7.9225e+05   7.9225e+05
  7.0460e+01   7.1168e+01   4.2631e+00   5.1101e-04   5.3596e-04   1.5498e-04   1.3319e+06   1.3319e+06
  8.8703e+01   8.9557e+01   4.4929e+00   4.2139e-04   2.3389e-05   1.2740e-04   1.9710e+06   1.9710e+06
  1.1167e+02   1.1199e+02   4.7164e+00   6.1110e-04   5.5999e-05   1.1420e-04   2.4532e+06   2.4532e+06
  1.4059e+02   1.4065e+02   4.9442e+00  -1.2158e-03  -7.5560e-05   1.1439e-04   2.4448e+06   2.4448e+06
  1.7699e+02   1.7897e+02   5.1850e+00  -3.7950e-04  -3.3031e-05   1.1214e-04   2.5440e+06   2.5440e+06
  2.2281e+02   2.2571e+02   5.4172e+00   6.5545e-04   1.5879e-04   8.1000e-05   4.8760e+06   4.8760e+06
