## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8298e+00   1.0383e+00   1.5090e-03   2.4326e-03   1.9815e-03   8.2730e+03   8.2730e+03
  3.5313e+00   3.5623e+00   1.2685e+00   9.6048e-04   1.0801e-03   1.7061e-03   1.1160e+04   1.1160e+04
  4.4457e+00   4.4797e+00   1.4977e+00   4.4787e-04  -9.8584e-04   1.4296e-03   1.5893e+04   1.5893e+04
  5.5968e+00   5.6424e+00   1.7284e+00  -1.0195e-03  -5.6640e-04   1.2049e-03   2.2373e+04   2.2373e+04
  7.0460e+00   7.1016e+00   1.9584e+00  -9.2461e-04  -2.8398e-03   1.0381e-03   3.0142e+04   3.0142e+04
  8.8703e+00   8.9898e+00   2.1942e+00  -1.3269e-03  -4.7262e-04   8.4328e-04   4.5679e+04   4.5679e+04
  1.1167e+01   1.1264e+01   2.4197e+00  -1.3521e-03  -2.7440e-04   6.5162e-04   7.6501e+04   7.6501e+04
  1.4059e+01   1.4167e+01   2.6490e+00   7.8285e-04  -4.1900e-05   5.5272e-04   1.0633e+05   1.0633e+05
  1.7699e+01   1.7904e+01   2.8831e+00   7.4399e-04  -1.2820e-05   4.6264e-04   1.5176e+05   1.5176e+05
  2.2281e+01   2.2452e+01   3.1094e+00   1.0963e-03  -6.9490e-04   3.7177e-04   2.3502e+05   2.3502e+05
  2.8050e+01   2.8310e+01   3.3412e+00   1.4060e-03  -1.3148e-03   3.1297e-04   3.3164e+05   3.3164e+05
  3.5313e+01   3.5628e+01   3.5711e+00   1.1420e-03  -6.4425e-04   2.7032e-04   4.4455e+05   4.4455e+05
  4.4457e+01   4.4859e+01   3.8015e+00   6.6086e-04  -6.4478e-04   2.1589e-04   6.9695e+05   6.9695e+05
  5.5968e+01   5.6555e+01   4.0332e+00   1.9389e-03   3.6442e-04   1.6979e-04   1.1268e+06   1.1268e+06
  7.0460e+01   7.1312e+01   4.2651e+00   2.6188e-03   5.7142e-04   1.3321e-04   1.8306e+06   1.8306e+06
  8.8703e+01   8.9977e+01   4.4976e+00   1.5903e-03   2.6873e-04   9.9325e-05   3.2926e+06   3.2926e+06
  1.1167e+02   1.1348e+02   4.7296e+00   1.5948e-03   9.7913e-06   7.1583e-05   6.3393e+06   6.3393e+06
  1.4059e+02   1.4248e+02   4.9572e+00   1.3506e-03  -1.6947e-04   5.1318e-05   1.2334e+07   1.2334e+07
  1.7699e+02   1.7796e+02   5.1795e+00   6.9821e-04   2.9083e-05   4.2530e-05   1.7959e+07   1.7959e+07
  2.2281e+02   2.2382e+02   5.4087e+00  -1.0041e-04  -3.8745e-04   4.0000e-05   2.0302e+07   2.0302e+07
