## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8339e+00   1.0397e+00  -1.0661e-05  -1.1530e-05   2.1140e-05   1.1046e+08   1.1046e+08
  3.5313e+00   3.5689e+00   1.2703e+00  -4.9024e-06  -1.5382e-05   1.7886e-05   1.7306e+08   1.7306e+08
  4.4457e+00   4.4931e+00   1.5006e+00  -3.0594e-05   1.7270e-06   1.5107e-05   2.7201e+08   2.7201e+08
  5.5968e+00   5.6566e+00   1.7309e+00  -2.0126e-06  -7.9461e-06   1.1885e-05   4.2784e+08   4.2784e+08
  7.0460e+00   7.1214e+00   1.9611e+00  -8.9685e-06  -2.0108e-08   1.1615e-05   6.7322e+08   6.7322e+08
  8.8703e+00   8.9665e+00   2.1915e+00  -1.1998e-05   1.6313e-06   1.0137e-05   1.0614e+09   1.0614e+09
  1.1167e+01   1.1286e+01   2.4216e+00  -1.1374e-05  -1.5369e-06   9.2169e-06   1.6768e+09   1.6768e+09
  1.4059e+01   1.4209e+01   2.6519e+00  -2.5732e-06  -8.2707e-06   8.5656e-06   2.6340e+09   2.6340e+09
  1.7699e+01   1.7890e+01   2.8822e+00  -1.4687e-06  -1.0150e-05   8.1747e-06   4.1411e+09   4.1411e+09
  2.2281e+01   2.2519e+01   3.1124e+00   3.2327e-07  -6.2954e-06   8.0192e-06   6.5181e+09   6.5181e+09
  2.8050e+01   2.8352e+01   3.3427e+00   7.2535e-07   1.6092e-06   8.6036e-06   1.0223e+10   1.0223e+10
  3.5313e+01   3.5691e+01   3.5729e+00  -2.7993e-06  -4.8575e-06   9.5567e-06   1.6033e+10   1.6033e+10
  4.4457e+01   4.4930e+01   3.8031e+00  -5.6058e-06  -3.3502e-06   1.0746e-05   2.5091e+10   2.5091e+10
  5.5968e+01   5.6563e+01   4.0333e+00  -8.5889e-06   4.1262e-06   1.2674e-05   3.9184e+10   3.9184e+10
  7.0460e+01   7.1204e+01   4.2635e+00  -1.6430e-06   1.9517e-06   1.3933e-05   6.1003e+10   6.1003e+10
  8.8703e+01   8.9638e+01   4.4938e+00  -5.2946e-06   5.4707e-06   1.7999e-05   9.4671e+10   9.4671e+10
  1.1167e+02   1.1285e+02   4.7240e+00  -1.5061e-05   6.0974e-06   2.1806e-05   1.4685e+11   1.4685e+11
  1.4059e+02   1.4206e+02   4.9542e+00  -1.8708e-05   7.6376e-06   2.6747e-05   2.2710e+11   2.2710e+11
  1.7699e+02   1.7884e+02   5.1844e+00  -1.5291e-05  -8.4731e-07   3.3189e-05   3.4889e+11   3.4889e+11
  2.2281e+02   2.2512e+02   5.4145e+00  -1.7710e-05  -8.0363e-06   4.1079e-05   5.3180e+11   5.3180e+11
