## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8332e+00   1.0395e+00   3.7197e-04   6.4086e-05   1.0152e-04   1.9311e+06   1.1072e+07
  3.5313e+00   3.5681e+00   1.2701e+00   3.2420e-04  -1.1390e-04   1.0030e-04   2.9922e+06   1.7187e+07
  4.4457e+00   4.4920e+00   1.5004e+00   9.6498e-05   1.2607e-05   6.5224e-05   4.6659e+06   2.6818e+07
  5.5968e+00   5.6554e+00   1.7307e+00   2.2203e-04   9.9280e-05   5.5811e-05   7.2843e+06   4.1963e+07
  7.0460e+00   7.1198e+00   1.9610e+00   1.2705e-04   3.8873e-05   5.6450e-05   1.1393e+07   6.5724e+07
  8.8703e+00   8.9648e+00   2.1914e+00   1.2897e-04  -3.7213e-06   4.2657e-05   1.7870e+07   1.0321e+08
  1.1167e+01   1.1285e+01   2.4215e+00   8.6018e-05   9.5249e-06   3.2193e-05   2.8113e+07   1.6243e+08
  1.4059e+01   1.4207e+01   2.6518e+00   6.2675e-05   7.5707e-06   2.6272e-05   4.3990e+07   2.5450e+08
  1.7699e+01   1.7887e+01   2.8821e+00   7.2124e-05  -8.4654e-06   2.2330e-05   6.8945e+07   3.9915e+08
  2.2281e+01   2.2517e+01   3.1123e+00   4.1551e-05   2.3691e-05   1.9243e-05   1.0816e+08   6.2665e+08
  2.8050e+01   2.8350e+01   3.3427e+00   4.3237e-05   1.3136e-05   1.7489e-05   1.6923e+08   9.8126e+08
  3.5313e+01   3.5689e+01   3.5728e+00   2.7140e-05   1.9160e-05   1.5177e-05   2.6481e+08   1.5365e+09
  4.4457e+01   4.4929e+01   3.8031e+00   2.4764e-05   3.1809e-06   1.5240e-05   4.1353e+08   2.4010e+09
  5.5968e+01   5.6563e+01   4.0333e+00   4.7905e-06   1.3416e-05   1.7564e-05   6.4494e+08   3.7465e+09
  7.0460e+01   7.1205e+01   4.2635e+00   5.6858e-06   8.8765e-06   1.6771e-05   1.0036e+09   5.8310e+09
  8.8703e+01   8.9640e+01   4.4938e+00   5.2328e-06   5.6972e-07   2.1166e-05   1.5564e+09   9.0495e+09
  1.1167e+02   1.1285e+02   4.7240e+00  -5.5715e-06   2.7113e-06   2.4582e-05   2.4118e+09   1.4033e+10
  1.4059e+02   1.4206e+02   4.9542e+00  -2.4707e-05   4.3006e-07   2.9907e-05   3.7266e+09   2.1693e+10
  1.7699e+02   1.7884e+02   5.1844e+00  -1.5345e-05  -6.9231e-06   3.6052e-05   5.7204e+09   3.3321e+10
  2.2281e+02   2.2513e+02   5.4145e+00  -2.4665e-05  -1.0175e-05   4.2156e-05   8.7170e+09   5.0783e+10
