## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   5.1598e-05  -6.2949e-05   1.1954e-04   2.2702e+06   2.2702e+06
  3.5313e+00   3.5685e+00   1.2702e+00   4.2018e-05  -5.4699e-05   9.5708e-05   3.5416e+06   3.5416e+06
  4.4457e+00   4.4926e+00   1.5005e+00  -1.0524e-05   4.3833e-05   7.6573e-05   5.5328e+06   5.5328e+06
  5.5968e+00   5.6563e+00   1.7309e+00   5.6288e-05  -7.5359e-05   6.1162e-05   8.6721e+06   8.6721e+06
  7.0460e+00   7.1213e+00   1.9612e+00  -3.3076e-05  -8.6249e-05   4.8828e-05   1.3607e+07   1.3607e+07
  8.8703e+00   8.9675e+00   2.1917e+00  -5.0151e-05  -1.8086e-05   3.8805e-05   2.1544e+07   2.1544e+07
  1.1167e+01   1.1286e+01   2.4216e+00  -4.1961e-06   2.5101e-05   3.0838e-05   3.4113e+07   3.4113e+07
  1.4059e+01   1.4208e+01   2.6519e+00  -1.7297e-05  -8.9962e-05   2.4646e-05   5.3409e+07   5.3409e+07
  1.7699e+01   1.7893e+01   2.8824e+00   1.2614e-05  -1.3617e-04   1.9638e-05   8.4124e+07   8.4124e+07
  2.2281e+01   2.2517e+01   3.1123e+00  -2.0355e-05  -5.1483e-05   1.5631e-05   1.3277e+08   1.3277e+08
  2.8050e+01   2.8356e+01   3.3428e+00  -9.6955e-06  -8.0959e-05   1.2485e-05   2.0812e+08   2.0812e+08
  3.5313e+01   3.5691e+01   3.5729e+00   1.3060e-05  -1.0702e-04   9.9695e-06   3.2640e+08   3.2640e+08
  4.4457e+01   4.4928e+01   3.8031e+00  -6.1492e-06  -1.2930e-04   7.9683e-06   5.1094e+08   5.1094e+08
  5.5968e+01   5.6549e+01   4.0331e+00  -6.1517e-05  -1.2204e-04   6.4000e-06   7.9202e+08   7.9202e+08
  7.0460e+01   7.1186e+01   4.2633e+00  -4.4572e-05  -1.5175e-04   5.1651e-06   1.2160e+09   1.2160e+09
  8.8703e+01   8.9615e+01   4.4935e+00   9.0771e-06  -1.5012e-04   4.1786e-06   1.8579e+09   1.8579e+09
  1.1167e+02   1.1284e+02   4.7239e+00   2.2847e-04  -6.4331e-05   3.3723e-06   2.8526e+09   2.8526e+09
  1.4059e+02   1.4203e+02   4.9540e+00   4.2045e-04   2.7750e-05   2.7196e-06   4.3860e+09   4.3860e+09
  1.7699e+02   1.7876e+02   5.1840e+00   5.0867e-04   7.7207e-05   2.2098e-06   6.6433e+09   6.6433e+09
  2.2281e+02   2.2444e+02   5.4116e+00   3.9374e-04  -7.5837e-05   1.8566e-06   9.4117e+09   9.4117e+09
