## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00  -3.8673e-04   1.3020e-04   2.6204e-04   4.8049e+05   4.8049e+05
  3.5313e+00   3.5679e+00   1.2701e+00  -2.3550e-04   4.5937e-05   2.1115e-04   7.4002e+05   7.4002e+05
  4.4457e+00   4.4917e+00   1.5003e+00   7.7098e-05   9.4580e-05   1.7032e-04   1.1374e+06   1.1374e+06
  5.5968e+00   5.6538e+00   1.7304e+00   1.4028e-04   1.3007e-04   1.3712e-04   1.7548e+06   1.7548e+06
  7.0460e+00   7.1191e+00   1.9608e+00   4.5930e-05  -1.2185e-04   1.1039e-04   2.7074e+06   2.7074e+06
  8.8703e+00   8.9661e+00   2.1915e+00  -2.0494e-05  -5.8482e-05   8.8685e-05   4.1950e+06   4.1950e+06
  1.1167e+01   1.1280e+01   2.4211e+00   1.9120e-04  -5.2556e-05   7.0967e-05   6.5513e+06   6.5513e+06
  1.4059e+01   1.4196e+01   2.6510e+00  -4.7168e-05  -7.7907e-05   5.7686e-05   9.9152e+06   9.9152e+06
  1.7699e+01   1.7875e+01   2.8814e+00   9.5583e-05   4.0587e-06   4.7104e-05   1.4870e+07   1.4870e+07
  2.2281e+01   2.2484e+01   3.1108e+00   1.6166e-04   1.3248e-04   3.8596e-05   2.2149e+07   2.2149e+07
  2.8050e+01   2.8305e+01   3.3410e+00   2.3992e-04   4.3843e-04   3.2225e-05   3.1773e+07   3.1773e+07
  3.5313e+01   3.5604e+01   3.5704e+00   2.4400e-04   7.0719e-04   2.7174e-05   4.4682e+07   4.4682e+07
  4.4457e+01   4.4796e+01   3.8001e+00   2.0810e-04   6.6724e-04   2.3294e-05   6.0809e+07   6.0809e+07
  5.5968e+01   5.6337e+01   4.0293e+00   1.7753e-04   6.3203e-04   2.0446e-05   7.8928e+07   7.8928e+07
  7.0460e+01   7.0959e+01   4.2601e+00   2.4597e-04   4.9491e-04   1.8110e-05   1.0060e+08   1.0060e+08
  8.8703e+01   8.9400e+01   4.4911e+00   4.4237e-04  -6.3984e-05   1.5819e-05   1.3185e+08   1.3185e+08
  1.1167e+02   1.1302e+02   4.7256e+00   3.1515e-04  -9.5088e-05   1.2954e-05   1.9663e+08   1.9663e+08
  1.4059e+02   1.4265e+02   4.9583e+00  -3.2343e-05   2.0900e-04   9.4964e-06   3.6587e+08   3.6587e+08
  1.7699e+02   1.7855e+02   5.1828e+00  -1.5187e-04   5.3401e-04   7.3356e-06   6.1315e+08   6.1315e+08
  2.2281e+02   2.2189e+02   5.4001e+00   3.9885e-04   1.0320e-04   7.2964e-06   6.1975e+08   6.1975e+08
