## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   8.3784e-05  -1.5444e-05   1.3809e-04   1.7197e+06   1.7197e+06
  3.5313e+00   3.5686e+00   1.2703e+00   2.0187e-05   2.0451e-04   1.1062e-04   2.6801e+06   2.6801e+06
  4.4457e+00   4.4923e+00   1.5005e+00  -2.1861e-04  -6.0914e-05   8.8444e-05   4.1922e+06   4.1922e+06
  5.5968e+00   5.6563e+00   1.7309e+00   9.5887e-06  -5.4584e-05   7.0631e-05   6.5734e+06   6.5734e+06
  7.0460e+00   7.1212e+00   1.9612e+00  -9.3640e-05  -1.5968e-04   5.6342e-05   1.0330e+07   1.0330e+07
  8.8703e+00   8.9675e+00   2.1917e+00  -6.5073e-05  -1.6137e-05   4.4803e-05   1.6337e+07   1.6337e+07
  1.1167e+01   1.1286e+01   2.4216e+00  -9.4658e-05  -3.1437e-05   3.5630e-05   2.5831e+07   2.5831e+07
  1.4059e+01   1.4208e+01   2.6518e+00  -6.0446e-05   4.4130e-06   2.8497e-05   4.0381e+07   4.0381e+07
  1.7699e+01   1.7891e+01   2.8823e+00  -7.9631e-05   2.6709e-05   2.2734e-05   6.3449e+07   6.3449e+07
  2.2281e+01   2.2516e+01   3.1123e+00  -1.9094e-04   3.6448e-05   1.8127e-05   9.9801e+07   9.9801e+07
  2.8050e+01   2.8353e+01   3.3427e+00  -1.9988e-04   3.2619e-05   1.4507e-05   1.5583e+08   1.5583e+08
  3.5313e+01   3.5688e+01   3.5728e+00  -1.9735e-04   5.6457e-05   1.1597e-05   2.4383e+08   2.4383e+08
  4.4457e+01   4.4925e+01   3.8030e+00  -2.9457e-04   8.8363e-05   9.2883e-06   3.8011e+08   3.8011e+08
  5.5968e+01   5.6547e+01   4.0331e+00  -2.1268e-04   3.1748e-05   7.4634e-06   5.8872e+08   5.8872e+08
  7.0460e+01   7.1164e+01   4.2630e+00  -2.3507e-04   6.6740e-05   6.0546e-06   8.9455e+08   8.9455e+08
  8.8703e+01   8.9589e+01   4.4932e+00  -2.7868e-04   6.3506e-05   4.9313e-06   1.3485e+09   1.3485e+09
  1.1167e+02   1.1281e+02   4.7237e+00  -2.5402e-04   1.3228e-04   4.0142e-06   2.0351e+09   2.0351e+09
  1.4059e+02   1.4221e+02   4.9553e+00  -1.7205e-04   1.4887e-04   3.2007e-06   3.2010e+09   3.2010e+09
  1.7699e+02   1.7915e+02   5.1862e+00  -2.5929e-04   1.6734e-04   2.4788e-06   5.3368e+09   5.3368e+09
  2.2281e+02   2.2514e+02   5.4147e+00  -2.8794e-04   1.1807e-04   1.9570e-06   8.5624e+09   8.5624e+09
