## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   1.0285e-05   1.4252e-04   1.2500e-04   2.0808e+06   2.0808e+06
  3.5313e+00   3.5685e+00   1.2703e+00   1.0224e-04  -1.6556e-06   1.0008e-04   3.2459e+06   3.2459e+06
  4.4457e+00   4.4925e+00   1.5005e+00   6.1589e-05  -6.7979e-05   7.9941e-05   5.0876e+06   5.0876e+06
  5.5968e+00   5.6561e+00   1.7308e+00   4.5998e-05  -2.7139e-05   6.3866e-05   7.9709e+06   7.9709e+06
  7.0460e+00   7.1206e+00   1.9611e+00   2.1583e-05   1.3169e-05   5.1045e-05   1.2478e+07   1.2478e+07
  8.8703e+00   8.9652e+00   2.1914e+00  -3.2753e-05  -2.5885e-05   4.0807e-05   1.9524e+07   1.9524e+07
  1.1167e+01   1.1285e+01   2.4215e+00   7.1397e-05  -5.1341e-05   3.2556e-05   3.0676e+07   3.0676e+07
  1.4059e+01   1.4207e+01   2.6518e+00   2.5526e-05  -8.5902e-06   2.6056e-05   4.7891e+07   4.7891e+07
  1.7699e+01   1.7888e+01   2.8822e+00  -1.2246e-05   5.0741e-05   2.0845e-05   7.4825e+07   7.4825e+07
  2.2281e+01   2.2516e+01   3.1122e+00  -8.5708e-05   5.7895e-05   1.6670e-05   1.1699e+08   1.1699e+08
  2.8050e+01   2.8348e+01   3.3425e+00  -9.4795e-05   4.6576e-05   1.3357e-05   1.8223e+08   1.8223e+08
  3.5313e+01   3.5682e+01   3.5726e+00  -7.6708e-05   4.0117e-05   1.0731e-05   2.8234e+08   2.8234e+08
  4.4457e+01   4.4920e+01   3.8029e+00  -4.2226e-06   1.2199e-05   8.6399e-06   4.3555e+08   4.3555e+08
  5.5968e+01   5.6542e+01   4.0330e+00   6.1507e-05  -1.3589e-06   6.9653e-06   6.7014e+08   6.7014e+08
  7.0460e+01   7.1178e+01   4.2632e+00   5.3690e-05   3.9399e-05   5.6300e-06   1.0257e+09   1.0257e+09
  8.8703e+01   8.9589e+01   4.4932e+00  -5.6180e-05   8.9683e-05   4.5771e-06   1.5519e+09   1.5519e+09
  1.1167e+02   1.1279e+02   4.7235e+00  -2.8278e-04   1.7886e-04   3.7222e-06   2.3467e+09   2.3467e+09
  1.4059e+02   1.4201e+02   4.9539e+00  -3.0298e-04   1.4900e-04   3.0209e-06   3.5628e+09   3.5628e+09
  1.7699e+02   1.7885e+02   5.1845e+00  -3.5982e-04   4.2947e-05   2.4437e-06   5.4443e+09   5.4443e+09
  2.2281e+02   2.2455e+02   5.4121e+00  -4.3767e-04  -3.9557e-07   2.0307e-06   7.8839e+09   7.8839e+09
